Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
19.19	 -0.732814	 -0.000974457	 -0.889307	 -0.698078	 -0.00121677	 -0.817211	 -0.663526	 -0.00181408	 -0.745029	 -0.628952	 -0.00232859	 -0.672857	 -0.594392	 -0.00285866	 -0.600678	 -0.559851	 -0.00338715	 -0.52849	 -0.525333	 -0.00391763	 -0.456291	 -0.49084	 -0.00444706	 -0.38408	 -0.456354	 -0.00497204	 -0.311866	 -0.421872	 -0.00549631	 -0.23965	 -0.387426	 -0.00602611	 -0.167417	 2.42783	 2.42886	 2.42991	 2.43096	 2.43202	 2.43309	 2.43417	 2.43526	 2.43637	 2.43749	 
19.2	 -0.732783	 -0.000921283	 -0.889568	 -0.697825	 -0.001228	 -0.81758	 -0.663164	 -0.0018105	 -0.74545	 -0.628445	 -0.00233017	 -0.673348	 -0.593742	 -0.00285961	 -0.601238	 -0.559068	 -0.00338892	 -0.529114	 -0.524419	 -0.00392064	 -0.456978	 -0.48978	 -0.00444951	 -0.384837	 -0.455156	 -0.00497578	 -0.312689	 -0.42055	 -0.00550231	 -0.240532	 -0.38596	 -0.00603191	 -0.168368	 2.42098	 2.42201	 2.42306	 2.42412	 2.42518	 2.42625	 2.42733	 2.42842	 2.42951	 2.43063	 
19.21	 -0.732766	 -0.000843218	 -0.889874	 -0.697618	 -0.00124442	 -0.81798	 -0.662828	 -0.00180376	 -0.745912	 -0.627983	 -0.00232965	 -0.67387	 -0.593147	 -0.00285937	 -0.601825	 -0.558333	 -0.0033866	 -0.529768	 -0.523559	 -0.0039184	 -0.457693	 -0.488786	 -0.00444682	 -0.385616	 -0.454024	 -0.00497201	 -0.313534	 -0.419294	 -0.00550045	 -0.241438	 -0.384568	 -0.00602789	 -0.169339	 2.41272	 2.41375	 2.41481	 2.41587	 2.41694	 2.41801	 2.41908	 2.42016	 2.42126	 2.42236	 
19.22	 -0.732748	 -0.000747033	 -0.890232	 -0.697448	 -0.00126189	 -0.818412	 -0.662529	 -0.00179539	 -0.746407	 -0.627553	 -0.00232439	 -0.674429	 -0.592599	 -0.00285354	 -0.602441	 -0.557655	 -0.00338136	 -0.530447	 -0.522741	 -0.00390792	 -0.458439	 -0.487853	 -0.00443561	 -0.386418	 -0.45297	 -0.00496205	 -0.314396	 -0.418093	 -0.00548585	 -0.24237	 -0.383252	 -0.00601214	 -0.170327	 2.40307	 2.40409	 2.40516	 2.40622	 2.40729	 2.40836	 2.40942	 2.4105	 2.41159	 2.41268	 
19.23	 -0.73272	 -0.000644646	 -0.890645	 -0.697319	 -0.00127634	 -0.818877	 -0.662264	 -0.00178141	 -0.746937	 -0.627164	 -0.00231273	 -0.67502	 -0.592096	 -0.00283973	 -0.603087	 -0.557025	 -0.00336605	 -0.531156	 -0.521983	 -0.00388929	 -0.45921	 -0.486983	 -0.00441444	 -0.387244	 -0.451978	 -0.00493935	 -0.315281	 -0.416973	 -0.00546189	 -0.243317	 -0.382016	 -0.00598514	 -0.17133	 2.39201	 2.39302	 2.39408	 2.39514	 2.39619	 2.39725	 2.39831	 2.39938	 2.40045	 2.40154	 
19.24	 -0.732693	 -0.0005494	 -0.891113	 -0.697225	 -0.0012844	 -0.819379	 -0.662041	 -0.00176129	 -0.747502	 -0.626829	 -0.00229537	 -0.67564	 -0.591637	 -0.00281727	 -0.603768	 -0.55645	 -0.00334099	 -0.531894	 -0.521301	 -0.0038639	 -0.46	 -0.486175	 -0.0043847	 -0.388096	 -0.451053	 -0.00490703	 -0.316189	 -0.415945	 -0.0054314	 -0.244276	 -0.380867	 -0.00595077	 -0.172348	 2.37948	 2.38047	 2.38153	 2.38258	 2.38363	 2.38468	 2.38574	 2.3868	 2.38786	 2.38894	 
19.25	 -0.732669	 -0.000476972	 -0.891639	 -0.697174	 -0.00128512	 -0.819919	 -0.661871	 -0.00174247	 -0.748101	 -0.626548	 -0.00227485	 -0.676294	 -0.591233	 -0.00279263	 -0.604482	 -0.555947	 -0.0033157	 -0.532656	 -0.520689	 -0.00383516	 -0.460816	 -0.485442	 -0.00435341	 -0.388971	 -0.450212	 -0.00487571	 -0.317118	 -0.415004	 -0.00539809	 -0.245254	 -0.37981	 -0.00591641	 -0.173383	 2.36532	 2.36629	 2.36735	 2.36839	 2.36943	 2.37047	 2.37152	 2.37257	 2.37362	 2.37469	 
19.26	 -0.732655	 -0.000440994	 -0.892224	 -0.697176	 -0.00128172	 -0.820497	 -0.661747	 -0.0017292	 -0.748741	 -0.626316	 -0.00225846	 -0.676987	 -0.590899	 -0.0027758	 -0.605226	 -0.555511	 -0.00329721	 -0.53345	 -0.520145	 -0.00381293	 -0.461664	 -0.484792	 -0.00433147	 -0.389871	 -0.449461	 -0.00485344	 -0.318067	 -0.414149	 -0.0053738	 -0.246254	 -0.378849	 -0.00589197	 -0.174435	 2.34942	 2.35037	 2.35141	 2.35243	 2.35346	 2.35449	 2.35552	 2.35656	 2.35761	 2.35866	 
19.27	 -0.732682	 -0.000455332	 -0.892856	 -0.697221	 -0.00127309	 -0.821119	 -0.661663	 -0.00172388	 -0.749428	 -0.626142	 -0.00225334	 -0.677719	 -0.590629	 -0.00277129	 -0.606005	 -0.55514	 -0.0032907	 -0.53428	 -0.519671	 -0.00380681	 -0.462544	 -0.484226	 -0.00432563	 -0.390797	 -0.448797	 -0.00484832	 -0.319042	 -0.413383	 -0.00536969	 -0.247279	 -0.377989	 -0.00588765	 -0.175507	 2.33173	 2.33266	 2.33369	 2.3347	 2.33572	 2.33674	 2.33776	 2.33879	 2.33983	 2.34088	 
19.28	 -0.732761	 -0.000520072	 -0.893529	 -0.697306	 -0.00125922	 -0.821789	 -0.661621	 -0.00172921	 -0.750161	 -0.626022	 -0.00225957	 -0.67849	 -0.590419	 -0.00278	 -0.606821	 -0.55483	 -0.00330082	 -0.535146	 -0.519271	 -0.00381899	 -0.463455	 -0.483739	 -0.00434038	 -0.391752	 -0.448219	 -0.00486649	 -0.320042	 -0.41271	 -0.00539139	 -0.248326	 -0.377229	 -0.00591116	 -0.176597	 2.31225	 2.31318	 2.31419	 2.3152	 2.31622	 2.31723	 2.31824	 2.31927	 2.32031	 2.32135	 
19.29	 -0.732897	 -0.00062521	 -0.894237	 -0.697426	 -0.00124392	 -0.822504	 -0.661635	 -0.0017463	 -0.750929	 -0.625952	 -0.00227534	 -0.679301	 -0.59027	 -0.00280359	 -0.607672	 -0.55459	 -0.00332883	 -0.536042	 -0.518944	 -0.00385089	 -0.464395	 -0.483334	 -0.0043778	 -0.39273	 -0.447726	 -0.00491029	 -0.321064	 -0.412132	 -0.00544016	 -0.249391	 -0.376569	 -0.00596517	 -0.177703	 2.29106	 2.29199	 2.29301	 2.29402	 2.29503	 2.29605	 2.29706	 2.29809	 2.29912	 2.30016	 
19.3	 -0.733113	 -0.000755781	 -0.894961	 -0.69757	 -0.00123109	 -0.823263	 -0.661708	 -0.00177427	 -0.751724	 -0.625936	 -0.00230312	 -0.68014	 -0.590173	 -0.00284057	 -0.608552	 -0.554423	 -0.00337456	 -0.536957	 -0.518693	 -0.00390315	 -0.465352	 -0.483003	 -0.00443708	 -0.393728	 -0.447322	 -0.00497686	 -0.322099	 -0.411647	 -0.00551353	 -0.250466	 -0.376008	 -0.00604589	 -0.178816	 2.26838	 2.26933	 2.27035	 2.27137	 2.27238	 2.2734	 2.27442	 2.27545	 2.27648	 2.27753	 
19.31	 -0.733418	 -0.000884923	 -0.895687	 -0.697737	 -0.0012265	 -0.824056	 -0.661823	 -0.00180907	 -0.752545	 -0.625976	 -0.00234203	 -0.680998	 -0.590131	 -0.00288826	 -0.609452	 -0.554316	 -0.00343269	 -0.53789	 -0.518521	 -0.00397224	 -0.466318	 -0.482747	 -0.00451202	 -0.394735	 -0.446997	 -0.00505811	 -0.323141	 -0.411258	 -0.00560322	 -0.251541	 -0.375543	 -0.00614323	 -0.179929	 2.24447	 2.24545	 2.24647	 2.24752	 2.24854	 2.24957	 2.25062	 2.25165	 2.25269	 2.25375	 
19.32	 -0.733796	 -0.000975519	 -0.896413	 -0.69793	 -0.00123349	 -0.824875	 -0.661974	 -0.00184434	 -0.753385	 -0.62606	 -0.00238338	 -0.681873	 -0.590146	 -0.00293997	 -0.610361	 -0.554264	 -0.00349417	 -0.538833	 -0.518413	 -0.00404537	 -0.46729	 -0.482569	 -0.00459153	 -0.395743	 -0.446748	 -0.00514196	 -0.324184	 -0.41096	 -0.00569532	 -0.252609	 -0.375175	 -0.00624269	 -0.181033	 2.21956	 2.22056	 2.2216	 2.22266	 2.22371	 2.22475	 2.22581	 2.22686	 2.22791	 2.22897	 
19.33	 -0.734225	 -0.000995354	 -0.897145	 -0.698147	 -0.00124955	 -0.825714	 -0.662164	 -0.0018724	 -0.754238	 -0.626182	 -0.00241743	 -0.682761	 -0.590214	 -0.00298374	 -0.611276	 -0.554274	 -0.0035478	 -0.539778	 -0.518362	 -0.00410602	 -0.468265	 -0.482464	 -0.00465981	 -0.396746	 -0.44659	 -0.00521553	 -0.325214	 -0.410742	 -0.00577364	 -0.25367	 -0.374904	 -0.00632836	 -0.18212	 2.19377	 2.19478	 2.19583	 2.19689	 2.19795	 2.19901	 2.20007	 2.20114	 2.20221	 2.20327	 
19.34	 -0.734671	 -0.000930831	 -0.897899	 -0.698399	 -0.00127168	 -0.826568	 -0.66239	 -0.00188477	 -0.755105	 -0.626351	 -0.00243885	 -0.683657	 -0.590338	 -0.00301061	 -0.612195	 -0.554349	 -0.00358177	 -0.540722	 -0.518377	 -0.0041439	 -0.46924	 -0.482438	 -0.00470323	 -0.397741	 -0.446522	 -0.00526557	 -0.326231	 -0.410612	 -0.00582634	 -0.254718	 -0.374734	 -0.00638632	 -0.183189	 2.16712	 2.16812	 2.16917	 2.17025	 2.17132	 2.17239	 2.17346	 2.17454	 2.17563	 2.17669	 
19.35	 -0.735095	 -0.000791865	 -0.898699	 -0.6987	 -0.00129692	 -0.827432	 -0.662655	 -0.00187913	 -0.755987	 -0.626572	 -0.00244489	 -0.684561	 -0.590526	 -0.00301811	 -0.613117	 -0.554486	 -0.00359009	 -0.54167	 -0.518472	 -0.00415507	 -0.470209	 -0.482499	 -0.00471719	 -0.398728	 -0.446539	 -0.00528235	 -0.327241	 -0.410587	 -0.00584749	 -0.255749	 -0.374671	 -0.00640772	 -0.184239	 2.1395	 2.14048	 2.14153	 2.14261	 2.14369	 2.14475	 2.14582	 2.14692	 2.14801	 2.14909	 
19.36	 -0.735466	 -0.000620586	 -0.899566	 -0.699054	 -0.00131781	 -0.828308	 -0.662962	 -0.00186097	 -0.756888	 -0.626852	 -0.00243512	 -0.685476	 -0.590775	 -0.00300616	 -0.614048	 -0.554695	 -0.00357486	 -0.542622	 -0.518652	 -0.00414001	 -0.471176	 -0.482647	 -0.00470192	 -0.399711	 -0.44665	 -0.00526632	 -0.328243	 -0.41067	 -0.00583348	 -0.256765	 -0.374721	 -0.00639086	 -0.185272	 2.11079	 2.11174	 2.1128	 2.11388	 2.11495	 2.11602	 2.1171	 2.1182	 2.1193	 2.1204	 
19.37	 -0.735776	 -0.000479901	 -0.900507	 -0.69946	 -0.00132396	 -0.829204	 -0.663318	 -0.00183583	 -0.757808	 -0.627187	 -0.00241101	 -0.686407	 -0.591081	 -0.00297564	 -0.614994	 -0.554982	 -0.00354141	 -0.543577	 -0.518913	 -0.00410269	 -0.472145	 -0.482881	 -0.00466183	 -0.400695	 -0.446865	 -0.00522422	 -0.329236	 -0.41086	 -0.00578686	 -0.257772	 -0.374889	 -0.00634175	 -0.18629	 2.08088	 2.0818	 2.08287	 2.08395	 2.08502	 2.08609	 2.08718	 2.08828	 2.0894	 2.09051	 
19.38	 -0.736056	 -0.00043177	 -0.90151	 -0.699911	 -0.00130607	 -0.83012	 -0.663724	 -0.00180738	 -0.758748	 -0.627573	 -0.00237542	 -0.687357	 -0.591451	 -0.00293262	 -0.615952	 -0.555345	 -0.00349423	 -0.54454	 -0.519256	 -0.0040502	 -0.473118	 -0.483206	 -0.00460583	 -0.401677	 -0.44718	 -0.00516391	 -0.330224	 -0.411162	 -0.00571985	 -0.258766	 -0.375176	 -0.0062729	 -0.187293	 2.04976	 2.05068	 2.05174	 2.05282	 2.05389	 2.05497	 2.05608	 2.05719	 2.05831	 2.05945	 
19.39	 -0.736377	 -0.000508161	 -0.902534	 -0.700397	 -0.00126241	 -0.831059	 -0.664174	 -0.00177904	 -0.759706	 -0.628015	 -0.00233549	 -0.68832	 -0.591887	 -0.00288662	 -0.616919	 -0.55578	 -0.00344068	 -0.545507	 -0.519682	 -0.0039928	 -0.47409	 -0.483621	 -0.00454539	 -0.402655	 -0.447592	 -0.005098	 -0.331203	 -0.411577	 -0.00564994	 -0.259745	 -0.37558	 -0.00620062	 -0.188277	 2.01753	 2.01846	 2.01952	 2.02059	 2.02168	 2.02276	 2.02388	 2.025	 2.02613	 2.02728	 
19.4	 -0.736819	 -0.000679134	 -0.90353	 -0.700901	 -0.00120418	 -0.832023	 -0.664667	 -0.00175517	 -0.760675	 -0.628513	 -0.00230173	 -0.689288	 -0.592384	 -0.00284796	 -0.617887	 -0.556283	 -0.00339403	 -0.546473	 -0.520189	 -0.00394325	 -0.475054	 -0.484121	 -0.00449354	 -0.403623	 -0.448099	 -0.00504307	 -0.332169	 -0.412097	 -0.00559319	 -0.260704	 -0.376096	 -0.00614146	 -0.189239	 1.98441	 1.98538	 1.98646	 1.98754	 1.98865	 1.98976	 1.99087	 1.99199	 1.99314	 1.9943	 
19.41	 -0.737416	 -0.000852178	 -0.904471	 -0.701412	 -0.00115471	 -0.833007	 -0.665202	 -0.00174107	 -0.761648	 -0.629056	 -0.00228152	 -0.690257	 -0.592937	 -0.00282549	 -0.618852	 -0.55685	 -0.00336677	 -0.54743	 -0.520769	 -0.00391393	 -0.476006	 -0.484703	 -0.00446333	 -0.404574	 -0.448694	 -0.00501268	 -0.333113	 -0.412712	 -0.00556144	 -0.261639	 -0.376717	 -0.00610887	 -0.190171	 1.95068	 1.95168	 1.95278	 1.95388	 1.95499	 1.95613	 1.95724	 1.95836	 1.95949	 1.96064	 
19.42	 -0.738124	 -0.000910682	 -0.905369	 -0.70193	 -0.00113864	 -0.834002	 -0.665771	 -0.00173877	 -0.762617	 -0.629633	 -0.00227748	 -0.691222	 -0.593537	 -0.00282305	 -0.619806	 -0.557473	 -0.00336477	 -0.548374	 -0.521408	 -0.00391213	 -0.476941	 -0.48536	 -0.00446289	 -0.405501	 -0.449373	 -0.00501289	 -0.33403	 -0.413416	 -0.00556125	 -0.262543	 -0.377439	 -0.00611098	 -0.191067	 1.91663	 1.91764	 1.91879	 1.91991	 1.92103	 1.92216	 1.92329	 1.9244	 1.92552	 1.92666	 
19.43	 -0.73883	 -0.000793765	 -0.906272	 -0.702466	 -0.00116448	 -0.834992	 -0.666367	 -0.0017448	 -0.763577	 -0.630242	 -0.00228872	 -0.692176	 -0.594181	 -0.00283895	 -0.620743	 -0.558146	 -0.00338699	 -0.549296	 -0.522105	 -0.00393765	 -0.477852	 -0.486088	 -0.00449212	 -0.406397	 -0.450133	 -0.00504418	 -0.334909	 -0.414206	 -0.00559464	 -0.263408	 -0.378262	 -0.00614989	 -0.191916	 1.88247	 1.8835	 1.88465	 1.88579	 1.88692	 1.88805	 1.88918	 1.89029	 1.89139	 1.89251	 
19.44	 -0.739408	 -0.000564954	 -0.907237	 -0.70304	 -0.00121535	 -0.835961	 -0.666984	 -0.00175591	 -0.764525	 -0.630891	 -0.00231293	 -0.693108	 -0.594869	 -0.0028704	 -0.621656	 -0.558872	 -0.00342827	 -0.55019	 -0.522864	 -0.00398448	 -0.478731	 -0.486891	 -0.00454448	 -0.407253	 -0.450981	 -0.0051035	 -0.335744	 -0.415088	 -0.00566012	 -0.264227	 -0.379189	 -0.00622238	 -0.192712	 1.84831	 1.84938	 1.85053	 1.85169	 1.85282	 1.85394	 1.85506	 1.85617	 1.85725	 1.85834	 
19.45	 -0.739815	 -0.000395189	 -0.908286	 -0.703664	 -0.00125864	 -0.836902	 -0.667624	 -0.00177381	 -0.765459	 -0.631589	 -0.00234686	 -0.694013	 -0.595608	 -0.00291468	 -0.62254	 -0.559657	 -0.00348311	 -0.551052	 -0.523697	 -0.00404647	 -0.479569	 -0.487778	 -0.0046139	 -0.408065	 -0.451918	 -0.00518503	 -0.336531	 -0.416067	 -0.00575224	 -0.264993	 -0.380226	 -0.00632133	 -0.19345	 1.81422	 1.81534	 1.81649	 1.81765	 1.81878	 1.81988	 1.82099	 1.82209	 1.82316	 1.82422	 
19.46	 -0.740161	 -0.00044148	 -0.909366	 -0.704322	 -0.00126922	 -0.837825	 -0.668298	 -0.0018028	 -0.766374	 -0.632336	 -0.00238678	 -0.694893	 -0.596406	 -0.00296776	 -0.623395	 -0.560503	 -0.00354749	 -0.551883	 -0.52461	 -0.00412073	 -0.480366	 -0.488756	 -0.00469706	 -0.40883	 -0.452946	 -0.00528027	 -0.337272	 -0.417147	 -0.00586036	 -0.265708	 -0.381373	 -0.00643709	 -0.194132	 1.78017	 1.78127	 1.78242	 1.78358	 1.78468	 1.78577	 1.78687	 1.78794	 1.78899	 1.79002	 
19.47	 -0.74065	 -0.000689025	 -0.910379	 -0.70498	 -0.00125087	 -0.838751	 -0.669011	 -0.00184213	 -0.767274	 -0.633126	 -0.00242981	 -0.695753	 -0.597259	 -0.00302438	 -0.624224	 -0.56141	 -0.00361633	 -0.552686	 -0.525598	 -0.00420294	 -0.48113	 -0.48982	 -0.0047891	 -0.409556	 -0.454063	 -0.00538038	 -0.337972	 -0.418327	 -0.00597215	 -0.266377	 -0.382629	 -0.00655864	 -0.194763	 1.74605	 1.74709	 1.74824	 1.74937	 1.75046	 1.75153	 1.7526	 1.75366	 1.75468	 1.75569	 
19.48	 -0.741388	 -0.000913214	 -0.911273	 -0.705618	 -0.00123563	 -0.839695	 -0.669758	 -0.00188077	 -0.768163	 -0.633953	 -0.00247379	 -0.696603	 -0.598159	 -0.00307993	 -0.625038	 -0.562376	 -0.0036826	 -0.553467	 -0.526648	 -0.0042831	 -0.48187	 -0.490954	 -0.00488002	 -0.410254	 -0.455263	 -0.0054772	 -0.338638	 -0.4196	 -0.00607764	 -0.267007	 -0.383983	 -0.00667451	 -0.195354	 1.71174	 1.71274	 1.71389	 1.71501	 1.71608	 1.71714	 1.7182	 1.71923	 1.72024	 1.72123	 
19.49	 -0.742237	 -0.000871766	 -0.912119	 -0.706259	 -0.00125523	 -0.840645	 -0.670529	 -0.00190562	 -0.769049	 -0.634805	 -0.00251447	 -0.697449	 -0.599093	 -0.00312855	 -0.625844	 -0.563393	 -0.00373818	 -0.554232	 -0.527749	 -0.00434966	 -0.482593	 -0.492142	 -0.00495812	 -0.410935	 -0.456534	 -0.00556213	 -0.339278	 -0.420953	 -0.00616838	 -0.267607	 -0.385423	 -0.00677411	 -0.19591	 1.67716	 1.67819	 1.67932	 1.68042	 1.68149	 1.68254	 1.68359	 1.6846	 1.68559	 1.68658	 
19.5	 -0.742912	 -0.00059024	 -0.913055	 -0.706948	 -0.00130372	 -0.841577	 -0.671314	 -0.00191511	 -0.769934	 -0.635674	 -0.00254424	 -0.698293	 -0.600054	 -0.00316194	 -0.626642	 -0.564452	 -0.00377656	 -0.554982	 -0.528894	 -0.00439684	 -0.4833	 -0.493372	 -0.00501574	 -0.411601	 -0.457862	 -0.00562581	 -0.339895	 -0.422375	 -0.00623559	 -0.268178	 -0.386935	 -0.00684957	 -0.196438	 1.64243	 1.64352	 1.64464	 1.64573	 1.64679	 1.64786	 1.64891	 1.6499	 1.65087	 1.65186	 
19.51	 -0.743305	 -0.000399955	 -0.914133	 -0.707693	 -0.00133212	 -0.842482	 -0.672107	 -0.0019178	 -0.770814	 -0.636556	 -0.00255665	 -0.69913	 -0.60104	 -0.00317623	 -0.627428	 -0.565546	 -0.00379652	 -0.555715	 -0.530075	 -0.00442417	 -0.48399	 -0.494639	 -0.00504955	 -0.412249	 -0.459238	 -0.00566298	 -0.34049	 -0.423857	 -0.00627543	 -0.268721	 -0.388508	 -0.00689755	 -0.196937	 1.60775	 1.60889	 1.61001	 1.61112	 1.61219	 1.61326	 1.61431	 1.61529	 1.61626	 1.61725	 
19.52	 -0.743676	 -0.00056206	 -0.915213	 -0.708439	 -0.00130279	 -0.843376	 -0.67291	 -0.00191903	 -0.77168	 -0.637455	 -0.00255262	 -0.699949	 -0.602046	 -0.00317676	 -0.628194	 -0.566664	 -0.00380196	 -0.556427	 -0.531287	 -0.00443164	 -0.484657	 -0.495943	 -0.00505925	 -0.41287	 -0.460657	 -0.00567778	 -0.341055	 -0.425389	 -0.00629489	 -0.269231	 -0.390136	 -0.00692052	 -0.1974	 1.57337	 1.57448	 1.57562	 1.57674	 1.57781	 1.57888	 1.57993	 1.58092	 1.58188	 1.58285	 
19.53	 -0.744358	 -0.000865048	 -0.916121	 -0.709128	 -0.00125007	 -0.844277	 -0.673727	 -0.00191547	 -0.77252	 -0.638373	 -0.00253922	 -0.700739	 -0.603068	 -0.00317076	 -0.628933	 -0.567796	 -0.00379878	 -0.557112	 -0.532527	 -0.00442403	 -0.485289	 -0.497291	 -0.00505113	 -0.41345	 -0.462114	 -0.00567863	 -0.341582	 -0.426962	 -0.00630304	 -0.269701	 -0.391819	 -0.00692657	 -0.197817	 1.53962	 1.5407	 1.54188	 1.54303	 1.54411	 1.54517	 1.54624	 1.54724	 1.5482	 1.54916	 
19.54	 -0.745249	 -0.000842298	 -0.916892	 -0.709776	 -0.00124562	 -0.845169	 -0.674551	 -0.00190397	 -0.773325	 -0.639308	 -0.00252451	 -0.70149	 -0.604102	 -0.00316028	 -0.629636	 -0.568941	 -0.00379155	 -0.557761	 -0.533797	 -0.00441379	 -0.485877	 -0.498683	 -0.00504016	 -0.413979	 -0.463613	 -0.00567388	 -0.342059	 -0.428575	 -0.00630445	 -0.270123	 -0.393558	 -0.00692774	 -0.198178	 1.50671	 1.50781	 1.509	 1.51017	 1.51127	 1.51234	 1.51341	 1.51442	 1.51538	 1.51633	 
19.55	 -0.745874	 -0.000492268	 -0.917753	 -0.710454	 -0.00128695	 -0.846007	 -0.675371	 -0.00188975	 -0.774093	 -0.640255	 -0.00251696	 -0.702196	 -0.605153	 -0.00315137	 -0.630293	 -0.570108	 -0.00378509	 -0.558361	 -0.535099	 -0.00441085	 -0.486412	 -0.500113	 -0.00504008	 -0.414452	 -0.465158	 -0.00567478	 -0.342476	 -0.430241	 -0.00630788	 -0.270482	 -0.395358	 -0.00693734	 -0.198472	 1.4748	 1.47599	 1.47718	 1.47836	 1.47948	 1.48056	 1.48163	 1.48264	 1.4836	 1.48455	 
19.56	 -0.746137	 -0.000383914	 -0.918747	 -0.711185	 -0.00129156	 -0.846773	 -0.676187	 -0.00188513	 -0.774819	 -0.641205	 -0.00252195	 -0.702857	 -0.606225	 -0.00315486	 -0.630894	 -0.571311	 -0.00378744	 -0.558899	 -0.536435	 -0.00441992	 -0.486886	 -0.501573	 -0.00505727	 -0.414866	 -0.466752	 -0.00569403	 -0.342826	 -0.431972	 -0.00632882	 -0.270766	 -0.397219	 -0.00696704	 -0.198694	 1.44423	 1.44547	 1.44667	 1.44784	 1.44897	 1.45008	 1.45115	 1.45215	 1.45312	 1.45407	 
19.57	 -0.74657	 -0.000718881	 -0.919612	 -0.7119	 -0.00124249	 -0.847499	 -0.67701	 -0.0018986	 -0.775493	 -0.642155	 -0.00253807	 -0.70347	 -0.607316	 -0.00317375	 -0.631439	 -0.572553	 -0.00380846	 -0.559372	 -0.537806	 -0.00444953	 -0.487297	 -0.503065	 -0.00509564	 -0.415218	 -0.468394	 -0.00573755	 -0.343107	 -0.433764	 -0.00637704	 -0.270975	 -0.399139	 -0.00702437	 -0.198841	 1.415	 1.4162	 1.41742	 1.41858	 1.41973	 1.42084	 1.42191	 1.42292	 1.42389	 1.42484	 
19.58	 -0.747415	 -0.000875169	 -0.920228	 -0.712551	 -0.00123438	 -0.848208	 -0.677841	 -0.00192187	 -0.776116	 -0.643114	 -0.00256341	 -0.704031	 -0.608429	 -0.00320737	 -0.631927	 -0.573818	 -0.00385486	 -0.559787	 -0.539205	 -0.00450549	 -0.487647	 -0.504598	 -0.00515599	 -0.415505	 -0.47008	 -0.00580604	 -0.34332	 -0.435601	 -0.00645573	 -0.271117	 -0.401113	 -0.00711097	 -0.198918	 1.3871	 1.38827	 1.3895	 1.39067	 1.39183	 1.39293	 1.39399	 1.39502	 1.396	 1.39693	 
19.59	 -0.748082	 -0.000532859	 -0.920881	 -0.713206	 -0.00130181	 -0.84887	 -0.678664	 -0.00194523	 -0.776697	 -0.644091	 -0.00260165	 -0.704539	 -0.609557	 -0.00325919	 -0.632363	 -0.575085	 -0.00392314	 -0.560157	 -0.540622	 -0.00458054	 -0.487946	 -0.506176	 -0.0052346	 -0.415727	 -0.471803	 -0.00589896	 -0.343474	 -0.43746	 -0.00656337	 -0.271206	 -0.403131	 -0.00722185	 -0.198932	 1.36039	 1.36163	 1.36284	 1.36404	 1.3652	 1.36631	 1.36737	 1.36841	 1.3694	 1.37033	 
19.6	 -0.748267	 -0.000396095	 -0.921724	 -0.713907	 -0.00134157	 -0.849468	 -0.679471	 -0.00197827	 -0.777245	 -0.645073	 -0.00265209	 -0.705003	 -0.61069	 -0.0033231	 -0.632755	 -0.576352	 -0.00399972	 -0.560485	 -0.54205	 -0.00466717	 -0.488199	 -0.507783	 -0.00533008	 -0.415895	 -0.473551	 -0.00600627	 -0.343576	 -0.439338	 -0.00668174	 -0.271246	 -0.405184	 -0.00734607	 -0.19889	 1.33489	 1.33616	 1.33738	 1.33857	 1.33974	 1.34085	 1.34192	 1.34297	 1.34397	 1.3449	 
19.61	 -0.748661	 -0.00078458	 -0.922429	 -0.714577	 -0.0013118	 -0.850039	 -0.680271	 -0.00202287	 -0.777755	 -0.646037	 -0.00270622	 -0.705437	 -0.611821	 -0.00338626	 -0.633109	 -0.577632	 -0.00407159	 -0.560769	 -0.543485	 -0.00475682	 -0.48841	 -0.50939	 -0.00543438	 -0.416025	 -0.475313	 -0.00611249	 -0.343633	 -0.441247	 -0.00679054	 -0.271235	 -0.407262	 -0.00746894	 -0.198799	 1.31053	 1.31175	 1.31298	 1.31416	 1.31534	 1.31646	 1.31753	 1.31857	 1.31957	 1.32053	 
19.62	 -0.749498	 -0.000850647	 -0.922881	 -0.715183	 -0.00132129	 -0.8506	 -0.681069	 -0.00205416	 -0.778225	 -0.646978	 -0.00275294	 -0.70584	 -0.612945	 -0.00344363	 -0.633427	 -0.578923	 -0.00413472	 -0.561008	 -0.544921	 -0.00483176	 -0.488581	 -0.510985	 -0.00552369	 -0.416122	 -0.477082	 -0.00620636	 -0.343648	 -0.443186	 -0.00688684	 -0.271171	 -0.409357	 -0.00757578	 -0.198662	 1.28736	 1.28858	 1.28982	 1.29101	 1.29219	 1.29332	 1.29441	 1.29545	 1.29646	 1.29743	 
