Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	
26.11	 0.381	 -0.678	 -0.99	 0.377203	 -0.672184	 -0.974206	 0.373568	 -0.665907	 -0.958553	 0.369969	 -0.659518	 -0.942936	 0.366215	 -0.653559	 -0.927187	 0.362391	 -0.647816	 -0.911373	 1.65627	 1.65616	 1.65624	 1.65604	 1.65629	 
26.12	 0.381	 -0.678	 -0.99	 0.376987	 -0.671913	 -0.974165	 0.373464	 -0.665741	 -0.958247	 0.370058	 -0.659544	 -0.942312	 0.366188	 -0.653427	 -0.926455	 0.362092	 -0.647355	 -0.910636	 1.68358	 1.68348	 1.68356	 1.68335	 1.6836	 
26.13	 0.381	 -0.678	 -0.99	 0.377088	 -0.671591	 -0.974075	 0.373441	 -0.66556	 -0.957942	 0.36986	 -0.659619	 -0.941761	 0.36603	 -0.653322	 -0.925773	 0.362073	 -0.646853	 -0.909884	 1.70988	 1.70979	 1.70988	 1.70968	 1.70993	 
26.14	 0.381	 -0.678	 -0.99	 0.377348	 -0.671499	 -0.973864	 0.373461	 -0.665432	 -0.957616	 0.369522	 -0.659473	 -0.941339	 0.36581	 -0.653106	 -0.925165	 0.362202	 -0.646537	 -0.909046	 1.73561	 1.73552	 1.73563	 1.73545	 1.7357	 
26.15	 0.381	 -0.678	 -0.99	 0.377472	 -0.671655	 -0.973591	 0.373453	 -0.665366	 -0.957274	 0.369323	 -0.659095	 -0.940977	 0.365662	 -0.652774	 -0.924588	 0.362227	 -0.646423	 -0.90816	 1.7612	 1.76113	 1.76124	 1.76108	 1.76134	 
26.16	 0.381	 -0.678	 -0.99	 0.377333	 -0.67184	 -0.973366	 0.37339	 -0.665313	 -0.956937	 0.369384	 -0.658701	 -0.940557	 0.365644	 -0.652437	 -0.923979	 0.362036	 -0.646339	 -0.907308	 1.78697	 1.78689	 1.78701	 1.78687	 1.78713	 
26.17	 0.381	 -0.678	 -0.99	 0.377061	 -0.671839	 -0.973242	 0.373302	 -0.665222	 -0.956618	 0.369583	 -0.658498	 -0.940027	 0.365696	 -0.652201	 -0.923308	 0.361733	 -0.646115	 -0.906528	 1.81294	 1.81286	 1.81299	 1.81284	 1.8131	 
26.18	 0.381	 -0.678	 -0.99	 0.376883	 -0.671621	 -0.973179	 0.37324	 -0.665083	 -0.956311	 0.369705	 -0.658504	 -0.939435	 0.365717	 -0.652072	 -0.922604	 0.361516	 -0.645719	 -0.905794	 1.83891	 1.83884	 1.83896	 1.83881	 1.83907	 
26.19	 0.381	 -0.678	 -0.99	 0.376918	 -0.671334	 -0.973097	 0.373227	 -0.664924	 -0.956006	 0.369628	 -0.65857	 -0.938874	 0.365655	 -0.651973	 -0.921919	 0.361504	 -0.645264	 -0.905049	 1.86452	 1.86445	 1.86456	 1.86439	 1.86463	 
26.2	 0.381	 -0.678	 -0.99	 0.377115	 -0.671158	 -0.972941	 0.373252	 -0.664787	 -0.955696	 0.369402	 -0.658527	 -0.938407	 0.365536	 -0.651821	 -0.921291	 0.361654	 -0.644902	 -0.904261	 1.88934	 1.88925	 1.88935	 1.88916	 1.8894	 
26.21	 0.381	 -0.678	 -0.99	 0.377323	 -0.671173	 -0.972718	 0.373292	 -0.664699	 -0.95538	 0.369186	 -0.658312	 -0.938027	 0.365425	 -0.651592	 -0.920722	 0.361821	 -0.64471	 -0.903447	 1.91299	 1.9129	 1.91298	 1.91278	 1.91302	 
26.22	 0.381	 -0.678	 -0.99	 0.377405	 -0.671325	 -0.972481	 0.373318	 -0.664655	 -0.95507	 0.369118	 -0.65799	 -0.937683	 0.365387	 -0.651322	 -0.920192	 0.36188	 -0.644647	 -0.902656	 1.93532	 1.93521	 1.93527	 1.93507	 1.9353	 
26.23	 0.381	 -0.678	 -0.99	 0.377315	 -0.671483	 -0.972291	 0.37331	 -0.664623	 -0.954782	 0.369227	 -0.657685	 -0.937322	 0.365444	 -0.651068	 -0.919673	 0.361811	 -0.644601	 -0.901935	 1.95632	 1.9562	 1.95626	 1.95605	 1.95627	 
26.24	 0.381	 -0.678	 -0.99	 0.377118	 -0.671522	 -0.972177	 0.373277	 -0.664564	 -0.954527	 0.369443	 -0.657494	 -0.93692	 0.365568	 -0.650872	 -0.91915	 0.361678	 -0.644465	 -0.901303	 1.97617	 1.97606	 1.97612	 1.97592	 1.97614	 
26.25	 0.381	 -0.678	 -0.99	 0.376942	 -0.671403	 -0.972124	 0.373255	 -0.664464	 -0.954297	 0.369652	 -0.657442	 -0.936485	 0.365696	 -0.650743	 -0.918625	 0.361576	 -0.6442	 -0.900743	 1.99515	 1.99506	 1.99513	 1.99494	 1.99515	 
26.26	 0.381	 -0.678	 -0.99	 0.376884	 -0.671183	 -0.972087	 0.373265	 -0.664339	 -0.954079	 0.36976	 -0.657487	 -0.936049	 0.365783	 -0.650661	 -0.91811	 0.361585	 -0.643852	 -0.900213	 2.01352	 2.01345	 2.01354	 2.01334	 2.01356	 
26.27	 0.381	 -0.678	 -0.99	 0.376969	 -0.670963	 -0.972024	 0.373308	 -0.664222	 -0.953857	 0.369737	 -0.657549	 -0.935647	 0.365817	 -0.650595	 -0.917615	 0.36173	 -0.643512	 -0.899669	 2.0314	 2.03133	 2.03143	 2.03123	 2.03145	 
26.28	 0.381	 -0.678	 -0.99	 0.37716	 -0.670835	 -0.971908	 0.373385	 -0.664138	 -0.953624	 0.369629	 -0.657545	 -0.935299	 0.365814	 -0.650506	 -0.917153	 0.361966	 -0.643261	 -0.899094	 2.04871	 2.04864	 2.04873	 2.04853	 2.04875	 
26.29	 0.381	 -0.678	 -0.99	 0.377373	 -0.670832	 -0.971747	 0.373476	 -0.664083	 -0.95339	 0.369518	 -0.657429	 -0.935012	 0.365811	 -0.650372	 -0.916733	 0.36222	 -0.643127	 -0.898503	 2.06519	 2.06511	 2.06518	 2.06498	 2.0652	 
26.3	 0.381	 -0.678	 -0.99	 0.377512	 -0.670927	 -0.971573	 0.373549	 -0.664045	 -0.953171	 0.369478	 -0.657209	 -0.934774	 0.365856	 -0.650192	 -0.916354	 0.362442	 -0.643087	 -0.897926	 2.0805	 2.08039	 2.08045	 2.08024	 2.08047	 
26.31	 0.381	 -0.678	 -0.99	 0.377533	 -0.671067	 -0.971418	 0.373595	 -0.664018	 -0.952974	 0.369555	 -0.656948	 -0.93456	 0.36597	 -0.649991	 -0.916011	 0.362596	 -0.643081	 -0.897404	 2.09431	 2.09419	 2.09423	 2.09403	 2.09425	 
26.32	 0.381	 -0.678	 -0.99	 0.37746	 -0.671186	 -0.971301	 0.373636	 -0.663997	 -0.9528	 0.369751	 -0.656726	 -0.934343	 0.366142	 -0.649811	 -0.915697	 0.362662	 -0.643058	 -0.896965	 2.10649	 2.10635	 2.1064	 2.10618	 2.10639	 
26.33	 0.381	 -0.678	 -0.99	 0.377334	 -0.671225	 -0.971235	 0.373679	 -0.663967	 -0.952651	 0.370021	 -0.656599	 -0.93411	 0.36635	 -0.649686	 -0.915399	 0.362682	 -0.642985	 -0.896609	 2.1171	 2.11697	 2.11702	 2.11679	 2.11698	 
26.34	 0.381	 -0.678	 -0.99	 0.377207	 -0.671161	 -0.971218	 0.373717	 -0.663916	 -0.952529	 0.370291	 -0.656578	 -0.933866	 0.366575	 -0.649619	 -0.915114	 0.362731	 -0.642842	 -0.89632	 2.12642	 2.12631	 2.12636	 2.12613	 2.12632	 
26.35	 0.381	 -0.678	 -0.99	 0.37714	 -0.67101	 -0.971227	 0.373765	 -0.663843	 -0.952427	 0.370502	 -0.656634	 -0.933624	 0.366783	 -0.649593	 -0.914843	 0.362852	 -0.642634	 -0.896074	 2.13483	 2.13474	 2.13481	 2.13457	 2.13476	 
26.36	 0.381	 -0.678	 -0.99	 0.37718	 -0.670825	 -0.971232	 0.373847	 -0.663763	 -0.95233	 0.370626	 -0.656726	 -0.933398	 0.366947	 -0.649583	 -0.914592	 0.363054	 -0.642395	 -0.895844	 2.14266	 2.14259	 2.14267	 2.14245	 2.14264	 
26.37	 0.381	 -0.678	 -0.99	 0.37732	 -0.670671	 -0.971211	 0.373955	 -0.6637	 -0.952227	 0.370661	 -0.656807	 -0.933202	 0.367068	 -0.649573	 -0.91436	 0.363335	 -0.642185	 -0.895604	 2.15011	 2.15004	 2.15014	 2.14992	 2.15013	 
26.38	 0.381	 -0.678	 -0.99	 0.377515	 -0.670591	 -0.971154	 0.37407	 -0.663661	 -0.95212	 0.370636	 -0.656836	 -0.933045	 0.367165	 -0.649554	 -0.914148	 0.363671	 -0.642064	 -0.895336	 2.15717	 2.1571	 2.15719	 2.15698	 2.15719	 
26.39	 0.381	 -0.678	 -0.99	 0.377716	 -0.670602	 -0.971067	 0.374185	 -0.663644	 -0.952013	 0.370602	 -0.656787	 -0.932931	 0.367257	 -0.649514	 -0.913962	 0.364016	 -0.642046	 -0.895049	 2.16366	 2.16357	 2.16366	 2.16344	 2.16365	 
26.4	 0.381	 -0.678	 -0.99	 0.377871	 -0.670697	 -0.970964	 0.374292	 -0.663649	 -0.951912	 0.370616	 -0.656664	 -0.932855	 0.367372	 -0.64944	 -0.913809	 0.364324	 -0.6421	 -0.894775	 2.16929	 2.16918	 2.16925	 2.16904	 2.16925	 
26.41	 0.381	 -0.678	 -0.99	 0.377946	 -0.670844	 -0.970864	 0.374386	 -0.663672	 -0.951823	 0.370715	 -0.656498	 -0.932803	 0.36753	 -0.64934	 -0.913692	 0.364568	 -0.642184	 -0.894543	 2.17377	 2.17364	 2.17369	 2.17347	 2.17368	 
26.42	 0.381	 -0.678	 -0.99	 0.377937	 -0.670988	 -0.970791	 0.37447	 -0.663696	 -0.951757	 0.37091	 -0.656341	 -0.932764	 0.367732	 -0.649248	 -0.913606	 0.364735	 -0.642275	 -0.894374	 2.17678	 2.17664	 2.17668	 2.17644	 2.17664	 
26.43	 0.381	 -0.678	 -0.99	 0.377854	 -0.671082	 -0.970761	 0.374537	 -0.663712	 -0.951722	 0.371177	 -0.656241	 -0.932728	 0.367975	 -0.649199	 -0.913546	 0.364855	 -0.642354	 -0.894279	 2.17807	 2.17792	 2.17795	 2.1777	 2.17789	 
26.44	 0.381	 -0.678	 -0.99	 0.377733	 -0.6711	 -0.97078	 0.37459	 -0.663719	 -0.95172	 0.371474	 -0.656233	 -0.932696	 0.368245	 -0.649205	 -0.913519	 0.364967	 -0.642388	 -0.894272	 2.17737	 2.17724	 2.17726	 2.17699	 2.17717	 
26.45	 0.381	 -0.678	 -0.99	 0.377641	 -0.671039	 -0.970838	 0.374657	 -0.663719	 -0.951749	 0.37176	 -0.656318	 -0.932677	 0.36851	 -0.649258	 -0.913536	 0.365099	 -0.642358	 -0.894363	 2.17453	 2.17439	 2.17442	 2.17412	 2.1743	 
26.46	 0.381	 -0.678	 -0.99	 0.377623	 -0.670914	 -0.970924	 0.374751	 -0.663709	 -0.95181	 0.371991	 -0.656473	 -0.932691	 0.368747	 -0.649348	 -0.913608	 0.365285	 -0.64228	 -0.894542	 2.16943	 2.16931	 2.16934	 2.16903	 2.1692	 
26.47	 0.381	 -0.678	 -0.99	 0.37769	 -0.670764	 -0.971019	 0.374857	 -0.663694	 -0.951901	 0.372131	 -0.656659	 -0.932753	 0.368953	 -0.649465	 -0.913737	 0.365565	 -0.642205	 -0.894781	 2.1622	 2.16208	 2.16212	 2.1618	 2.16195	 
26.48	 0.381	 -0.678	 -0.99	 0.377845	 -0.670648	 -0.971102	 0.374979	 -0.663695	 -0.95201	 0.372184	 -0.656832	 -0.932874	 0.369122	 -0.649592	 -0.913921	 0.365929	 -0.642181	 -0.895054	 2.15313	 2.153	 2.15305	 2.15273	 2.15289	 
26.49	 0.381	 -0.678	 -0.99	 0.378067	 -0.670615	 -0.971154	 0.375124	 -0.663725	 -0.952124	 0.372185	 -0.656947	 -0.933053	 0.369258	 -0.649701	 -0.914155	 0.36633	 -0.642237	 -0.895341	 2.14268	 2.14257	 2.14262	 2.14233	 2.1425	 
26.5	 0.381	 -0.678	 -0.99	 0.378291	 -0.670684	 -0.971174	 0.375272	 -0.663781	 -0.95224	 0.372184	 -0.656972	 -0.933283	 0.369389	 -0.649768	 -0.914428	 0.366727	 -0.642379	 -0.895624	 2.13146	 2.13134	 2.13141	 2.13114	 2.13133	 
26.51	 0.381	 -0.678	 -0.99	 0.378448	 -0.670837	 -0.971175	 0.375398	 -0.663851	 -0.952358	 0.372236	 -0.656906	 -0.933544	 0.369545	 -0.64979	 -0.914723	 0.367072	 -0.642592	 -0.895901	 2.11993	 2.1198	 2.11989	 2.11964	 2.11985	 
26.52	 0.381	 -0.678	 -0.99	 0.378497	 -0.671028	 -0.971179	 0.375496	 -0.663926	 -0.95248	 0.372383	 -0.656798	 -0.933809	 0.369741	 -0.649794	 -0.915021	 0.36732	 -0.642843	 -0.896181	 2.10834	 2.10821	 2.1083	 2.10807	 2.10828	 
26.53	 0.381	 -0.678	 -0.99	 0.378433	 -0.671197	 -0.971209	 0.375567	 -0.664002	 -0.952608	 0.372631	 -0.656723	 -0.934051	 0.369979	 -0.649818	 -0.91531	 0.367463	 -0.643084	 -0.896487	 2.09657	 2.09645	 2.09653	 2.09629	 2.0965	 
26.54	 0.381	 -0.678	 -0.99	 0.378295	 -0.671286	 -0.971283	 0.375617	 -0.664073	 -0.95275	 0.372943	 -0.656748	 -0.934259	 0.370243	 -0.649895	 -0.915594	 0.367536	 -0.643264	 -0.896849	 2.0842	 2.08407	 2.08415	 2.08388	 2.08407	 
26.55	 0.381	 -0.678	 -0.99	 0.37816	 -0.671258	 -0.971409	 0.375668	 -0.664123	 -0.952917	 0.373251	 -0.656896	 -0.934449	 0.370503	 -0.650039	 -0.91589	 0.367605	 -0.643359	 -0.897287	 2.07058	 2.07045	 2.07051	 2.07021	 2.07039	 
26.56	 0.381	 -0.678	 -0.99	 0.378108	 -0.671128	 -0.971575	 0.375735	 -0.664149	 -0.953117	 0.373477	 -0.657144	 -0.934654	 0.370724	 -0.650239	 -0.916223	 0.367741	 -0.643385	 -0.897807	 2.05509	 2.05496	 2.05501	 2.05467	 2.05484	 
26.57	 0.381	 -0.678	 -0.99	 0.378188	 -0.670968	 -0.971749	 0.375828	 -0.664174	 -0.953347	 0.373571	 -0.657432	 -0.934911	 0.370885	 -0.650467	 -0.916619	 0.367995	 -0.6434	 -0.898397	 2.03731	 2.03717	 2.03721	 2.03685	 2.03701	 
26.58	 0.381	 -0.678	 -0.99	 0.378393	 -0.670877	 -0.971898	 0.375948	 -0.664224	 -0.953597	 0.373543	 -0.657679	 -0.935251	 0.370987	 -0.650688	 -0.917094	 0.368354	 -0.64349	 -0.899029	 2.01713	 2.01698	 2.01702	 2.01665	 2.01681	 
26.59	 0.381	 -0.678	 -0.99	 0.378657	 -0.670927	 -0.972001	 0.376086	 -0.664318	 -0.953859	 0.373466	 -0.657815	 -0.935685	 0.371058	 -0.650872	 -0.917647	 0.368746	 -0.643719	 -0.899678	 1.99484	 1.99469	 1.99472	 1.99437	 1.99454	 
26.6	 0.381	 -0.678	 -0.99	 0.378856	 -0.671127	 -0.972068	 0.376211	 -0.66445	 -0.954129	 0.373447	 -0.65782	 -0.936191	 0.371149	 -0.650999	 -0.91826	 0.369074	 -0.644085	 -0.900337	 1.97107	 1.97091	 1.97096	 1.97062	 1.9708	 
26.61	 0.381	 -0.678	 -0.99	 0.378888	 -0.671395	 -0.972136	 0.37629	 -0.664597	 -0.95441	 0.373573	 -0.657754	 -0.936718	 0.371309	 -0.651092	 -0.918896	 0.369264	 -0.644512	 -0.901017	 1.94661	 1.94645	 1.94653	 1.94622	 1.9464	 
26.62	 0.381	 -0.678	 -0.99	 0.378741	 -0.671599	 -0.972251	 0.376319	 -0.664724	 -0.954703	 0.373855	 -0.657741	 -0.937203	 0.371541	 -0.651204	 -0.919513	 0.369303	 -0.644879	 -0.901735	 1.92223	 1.9221	 1.9222	 1.92191	 1.92211	 
26.63	 0.381	 -0.678	 -0.99	 0.378527	 -0.671628	 -0.972437	 0.37633	 -0.664812	 -0.955005	 0.374192	 -0.657892	 -0.937605	 0.371792	 -0.651392	 -0.920081	 0.36927	 -0.645096	 -0.902497	 1.89848	 1.89837	 1.89851	 1.89823	 1.89844	 
26.64	 0.381	 -0.678	 -0.99	 0.378417	 -0.671481	 -0.97267	 0.37636	 -0.664862	 -0.955307	 0.374424	 -0.658219	 -0.937939	 0.371986	 -0.651669	 -0.920601	 0.369309	 -0.645169	 -0.903278	 1.87551	 1.87541	 1.87556	 1.87528	 1.87549	 
26.65	 0.381	 -0.678	 -0.99	 0.378522	 -0.671288	 -0.972888	 0.376435	 -0.664905	 -0.9556	 0.374438	 -0.658597	 -0.938272	 0.372071	 -0.651977	 -0.921111	 0.369522	 -0.645213	 -0.90403	 1.85304	 1.85294	 1.85307	 1.85279	 1.853	 
26.66	 0.381	 -0.678	 -0.99	 0.378802	 -0.671238	 -0.973031	 0.376545	 -0.664981	 -0.955877	 0.374277	 -0.658844	 -0.93868	 0.372065	 -0.652229	 -0.921657	 0.369874	 -0.645384	 -0.904721	 1.83045	 1.83033	 1.83044	 1.83015	 1.83036	 
26.67	 0.381	 -0.678	 -0.99	 0.37906	 -0.671424	 -0.973092	 0.37665	 -0.665114	 -0.956145	 0.374131	 -0.65887	 -0.939188	 0.372057	 -0.652376	 -0.922268	 0.370196	 -0.645759	 -0.905368	 1.80702	 1.80688	 1.80697	 1.80664	 1.80685	 
26.68	 0.381	 -0.678	 -0.99	 0.379088	 -0.671749	 -0.973142	 0.3767	 -0.665283	 -0.956427	 0.374199	 -0.658772	 -0.939746	 0.372147	 -0.652467	 -0.922928	 0.370317	 -0.646257	 -0.906047	 1.78213	 1.78198	 1.78205	 1.7817	 1.7819	 
26.69	 0.381	 -0.678	 -0.99	 0.378862	 -0.67197	 -0.973276	 0.376688	 -0.665437	 -0.956748	 0.374503	 -0.658788	 -0.940267	 0.372351	 -0.652618	 -0.9236	 0.370223	 -0.646681	 -0.906843	 1.75548	 1.75533	 1.75539	 1.75502	 1.75521	 
26.7	 0.381	 -0.678	 -0.99	 0.378608	 -0.671916	 -0.973531	 0.376666	 -0.665534	 -0.957117	 0.37483	 -0.659081	 -0.940717	 0.372569	 -0.652913	 -0.924264	 0.370104	 -0.646888	 -0.907786	 1.7271	 1.72694	 1.727	 1.72662	 1.72682	 
26.71	 0.381	 -0.678	 -0.99	 0.378617	 -0.671682	 -0.97383	 0.376705	 -0.665592	 -0.957512	 0.374907	 -0.659555	 -0.941161	 0.372664	 -0.653304	 -0.924948	 0.370199	 -0.646953	 -0.908806	 1.69728	 1.69711	 1.69719	 1.69682	 1.69702	 
26.72	 0.381	 -0.678	 -0.99	 0.378927	 -0.671585	 -0.974045	 0.376816	 -0.665681	 -0.957901	 0.374698	 -0.659899	 -0.941713	 0.372613	 -0.653635	 -0.925703	 0.370539	 -0.647135	 -0.909784	 1.66646	 1.6663	 1.66639	 1.66603	 1.66624	 
26.73	 0.381	 -0.678	 -0.99	 0.379218	 -0.671831	 -0.974136	 0.376921	 -0.665849	 -0.958268	 0.374499	 -0.659915	 -0.9424	 0.372558	 -0.653804	 -0.926535	 0.370853	 -0.647603	 -0.910677	 1.63509	 1.63494	 1.63504	 1.63469	 1.6349	 
26.74	 0.381	 -0.678	 -0.99	 0.379137	 -0.672217	 -0.974223	 0.376931	 -0.666053	 -0.958636	 0.374638	 -0.659799	 -0.943097	 0.372664	 -0.653905	 -0.927377	 0.370853	 -0.648188	 -0.911571	 1.60355	 1.6034	 1.60353	 1.60317	 1.60339	 
26.75	 0.381	 -0.678	 -0.99	 0.378785	 -0.672315	 -0.974454	 0.376867	 -0.666191	 -0.959038	 0.375018	 -0.659959	 -0.943654	 0.372888	 -0.654144	 -0.928148	 0.370623	 -0.648539	 -0.912581	 1.57213	 1.572	 1.57215	 1.57181	 1.57202	 
26.76	 0.381	 -0.678	 -0.99	 0.37867	 -0.672053	 -0.97479	 0.376855	 -0.666243	 -0.959459	 0.375168	 -0.660466	 -0.9441	 0.372995	 -0.65456	 -0.928853	 0.37058	 -0.648595	 -0.913665	 1.54116	 1.54102	 1.54117	 1.54084	 1.54107	 
26.77	 0.381	 -0.678	 -0.99	 0.379003	 -0.671905	 -0.975018	 0.376951	 -0.666322	 -0.959846	 0.374891	 -0.660865	 -0.944629	 0.372882	 -0.654925	 -0.929589	 0.370896	 -0.648745	 -0.914641	 1.51085	 1.51071	 1.51086	 1.51055	 1.51079	 
26.78	 0.381	 -0.678	 -0.99	 0.37929	 -0.672226	 -0.975065	 0.377037	 -0.666512	 -0.96018	 0.374653	 -0.660816	 -0.945308	 0.372778	 -0.655061	 -0.930388	 0.37116	 -0.649272	 -0.915448	 1.48138	 1.48126	 1.48143	 1.48111	 1.48134	 
26.79	 0.381	 -0.678	 -0.99	 0.379049	 -0.672606	 -0.975154	 0.37699	 -0.666713	 -0.960515	 0.374902	 -0.660698	 -0.945928	 0.372914	 -0.65515	 -0.931146	 0.370982	 -0.649837	 -0.916269	 1.45284	 1.45273	 1.4529	 1.45258	 1.45282	 
26.8	 0.381	 -0.678	 -0.99	 0.37869	 -0.672477	 -0.975451	 0.376904	 -0.666785	 -0.960893	 0.375247	 -0.66105	 -0.946336	 0.3731	 -0.65547	 -0.931785	 0.370705	 -0.649975	 -0.917239	 1.42512	 1.425	 1.42516	 1.42485	 1.4251	 
26.81	 0.381	 -0.678	 -0.99	 0.378889	 -0.672165	 -0.975737	 0.376951	 -0.66681	 -0.961263	 0.37506	 -0.661572	 -0.94674	 0.373013	 -0.655882	 -0.932411	 0.370881	 -0.649966	 -0.918184	 1.39798	 1.39783	 1.39798	 1.39768	 1.39794	 
26.82	 0.381	 -0.678	 -0.99	 0.379284	 -0.672395	 -0.975783	 0.37705	 -0.66697	 -0.96157	 0.374692	 -0.661592	 -0.947357	 0.372825	 -0.656043	 -0.93314	 0.371206	 -0.650405	 -0.918925	 1.37108	 1.37096	 1.37112	 1.37078	 1.37104	 
26.83	 0.381	 -0.678	 -0.99	 0.37907	 -0.672841	 -0.975832	 0.377003	 -0.667189	 -0.961873	 0.3749	 -0.661415	 -0.947969	 0.372925	 -0.6561	 -0.933866	 0.37102	 -0.651019	 -0.919667	 1.3443	 1.34418	 1.34432	 1.34397	 1.34421	 
26.84	 0.381	 -0.678	 -0.99	 0.378685	 -0.67268	 -0.97614	 0.376907	 -0.667256	 -0.962241	 0.37526	 -0.661802	 -0.948338	 0.373105	 -0.656441	 -0.93447	 0.370691	 -0.651134	 -0.920622	 1.31757	 1.31742	 1.31756	 1.31723	 1.3175	 
26.85	 0.381	 -0.678	 -0.99	 0.378988	 -0.672383	 -0.9764	 0.376973	 -0.66728	 -0.9626	 0.374958	 -0.662304	 -0.948753	 0.372943	 -0.656844	 -0.935092	 0.370924	 -0.651137	 -0.921531	 1.29105	 1.2909	 1.29105	 1.29073	 1.29099	 
26.86	 0.381	 -0.678	 -0.99	 0.379285	 -0.672774	 -0.976389	 0.377035	 -0.667471	 -0.962887	 0.374651	 -0.662153	 -0.949412	 0.372767	 -0.656908	 -0.935833	 0.371143	 -0.651697	 -0.922205	 1.26507	 1.26495	 1.26512	 1.26478	 1.26504	 
26.87	 0.381	 -0.678	 -0.99	 0.378837	 -0.673058	 -0.976524	 0.376913	 -0.66764	 -0.963195	 0.375045	 -0.662104	 -0.949907	 0.372951	 -0.657013	 -0.936477	 0.370746	 -0.652155	 -0.922976	 1.24008	 1.23997	 1.24015	 1.23983	 1.2401	 
26.88	 0.381	 -0.678	 -0.99	 0.378738	 -0.672651	 -0.976866	 0.376874	 -0.667633	 -0.963542	 0.375109	 -0.662695	 -0.950172	 0.372969	 -0.657445	 -0.93698	 0.370633	 -0.65204	 -0.923882	 1.21644	 1.21631	 1.21649	 1.21621	 1.2165	 
26.89	 0.381	 -0.678	 -0.99	 0.379232	 -0.672738	 -0.976913	 0.376979	 -0.667738	 -0.963799	 0.374604	 -0.662804	 -0.95068	 0.372683	 -0.657625	 -0.937583	 0.370995	 -0.652316	 -0.924504	 1.19436	 1.19425	 1.19446	 1.19416	 1.19445	 
26.9	 0.381	 -0.678	 -0.99	 0.37897	 -0.673224	 -0.97691	 0.376892	 -0.667937	 -0.964026	 0.3748	 -0.662523	 -0.951196	 0.372752	 -0.657585	 -0.93817	 0.370734	 -0.652897	 -0.925046	 1.17397	 1.17388	 1.1741	 1.1738	 1.17407	 
26.91	 0.381	 -0.678	 -0.99	 0.378637	 -0.672892	 -0.977227	 0.376787	 -0.667927	 -0.964314	 0.375067	 -0.662994	 -0.95137	 0.372865	 -0.657926	 -0.938554	 0.370411	 -0.652793	 -0.925807	 1.15524	 1.15512	 1.15532	 1.15506	 1.15536	 
26.92	 0.381	 -0.678	 -0.99	 0.379145	 -0.672793	 -0.977307	 0.376895	 -0.667963	 -0.964529	 0.374545	 -0.663231	 -0.951731	 0.37256	 -0.658143	 -0.939011	 0.370762	 -0.652869	 -0.926336	 1.13801	 1.1379	 1.13811	 1.13782	 1.13811	 
26.93	 0.381	 -0.678	 -0.99	 0.378984	 -0.67332	 -0.977239	 0.376825	 -0.668152	 -0.964693	 0.374626	 -0.662864	 -0.952202	 0.372558	 -0.658033	 -0.939507	 0.370564	 -0.65344	 -0.926711	 1.12217	 1.12207	 1.12228	 1.12198	 1.12227	 
26.94	 0.381	 -0.678	 -0.99	 0.37858	 -0.673011	 -0.977532	 0.376683	 -0.66813	 -0.964932	 0.374922	 -0.663277	 -0.952301	 0.372672	 -0.658323	 -0.939789	 0.370166	 -0.653322	 -0.927342	 1.10769	 1.10756	 1.10776	 1.10749	 1.10779	 
26.95	 0.381	 -0.678	 -0.99	 0.37909	 -0.672895	 -0.977585	 0.376778	 -0.668155	 -0.965095	 0.374367	 -0.663511	 -0.952586	 0.372335	 -0.658523	 -0.940144	 0.370498	 -0.653353	 -0.927744	 1.09453	 1.09442	 1.09463	 1.09435	 1.09465	 
26.96	 0.381	 -0.678	 -0.99	 0.378883	 -0.673422	 -0.977498	 0.376692	 -0.66834	 -0.965205	 0.374481	 -0.66313	 -0.952968	 0.372338	 -0.658389	 -0.940532	 0.370236	 -0.653894	 -0.927996	 1.0828	 1.08271	 1.08292	 1.08263	 1.08293	 
26.97	 0.381	 -0.678	 -0.99	 0.378541	 -0.673038	 -0.977782	 0.376562	 -0.668284	 -0.965396	 0.374706	 -0.663581	 -0.952971	 0.372403	 -0.658681	 -0.940699	 0.369863	 -0.653684	 -0.92851	 1.07259	 1.07246	 1.07266	 1.07241	 1.07273	 
26.98	 0.381	 -0.678	 -0.99	 0.379072	 -0.673033	 -0.977752	 0.376655	 -0.668316	 -0.965492	 0.374117	 -0.663665	 -0.95323	 0.372034	 -0.65878	 -0.940976	 0.370189	 -0.65377	 -0.928731	 1.06384	 1.06374	 1.06395	 1.06369	 1.06399	 
26.99	 0.381	 -0.678	 -0.99	 0.378703	 -0.673485	 -0.977693	 0.376522	 -0.668464	 -0.965563	 0.374366	 -0.663315	 -0.95348	 0.3721	 -0.658636	 -0.94123	 0.36978	 -0.654208	 -0.928894	 1.05654	 1.05645	 1.05666	 1.05639	 1.0567	 
