Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
14.22	 0.365086	 0.643296	 -0.895167	 0.352453	 0.616583	 -0.820798	 0.339969	 0.589558	 -0.746516	 0.327447	 0.562611	 -0.672213	 0.314944	 0.535678	 -0.597901	 0.302457	 0.508754	 -0.523584	 0.289972	 0.481839	 -0.449263	 0.277486	 0.454951	 -0.374932	 0.265016	 0.428074	 -0.300594	 0.252564	 0.401204	 -0.226251	 0.240109	 0.374359	 -0.1519	 2.142	 2.14308	 2.14419	 2.14531	 2.14642	 2.14754	 2.14867	 2.14981	 2.15095	 2.15211	 
14.23	 0.365457	 0.643449	 -0.895272	 0.352858	 0.616631	 -0.820935	 0.34057	 0.589622	 -0.746615	 0.328218	 0.562672	 -0.672285	 0.315893	 0.535734	 -0.597945	 0.303578	 0.508805	 -0.523601	 0.29126	 0.481891	 -0.449251	 0.278955	 0.454996	 -0.374893	 0.266661	 0.428113	 -0.300529	 0.254372	 0.401243	 -0.226158	 0.242097	 0.374392	 -0.151779	 2.13568	 2.13677	 2.1379	 2.13903	 2.14015	 2.14128	 2.14241	 2.14355	 2.14469	 2.14584	 
14.24	 0.365758	 0.64366	 -0.895398	 0.353281	 0.616669	 -0.821103	 0.34116	 0.589689	 -0.746746	 0.32899	 0.562732	 -0.672388	 0.316837	 0.535785	 -0.598024	 0.304684	 0.508853	 -0.523654	 0.292541	 0.481941	 -0.449275	 0.280408	 0.455037	 -0.374892	 0.268282	 0.42815	 -0.300501	 0.256159	 0.401282	 -0.226103	 0.244055	 0.374425	 -0.151698	 2.1285	 2.12962	 2.13075	 2.13189	 2.13302	 2.13415	 2.13529	 2.13642	 2.13756	 2.13871	 
14.25	 0.365958	 0.643874	 -0.895566	 0.353721	 0.616712	 -0.821294	 0.341747	 0.589763	 -0.746902	 0.329751	 0.562789	 -0.672521	 0.317772	 0.535837	 -0.598131	 0.305776	 0.508903	 -0.523736	 0.293804	 0.481985	 -0.449332	 0.281842	 0.455077	 -0.374923	 0.269872	 0.428186	 -0.300508	 0.257918	 0.401316	 -0.226084	 0.245978	 0.374455	 -0.151654	 2.12062	 2.12176	 2.1229	 2.12405	 2.12519	 2.12633	 2.12747	 2.12861	 2.12975	 2.13089	 
14.26	 0.366077	 0.644047	 -0.895788	 0.354159	 0.616774	 -0.821505	 0.342329	 0.589844	 -0.747083	 0.330493	 0.562855	 -0.672682	 0.318679	 0.535898	 -0.598267	 0.306852	 0.50896	 -0.523847	 0.295035	 0.482033	 -0.449421	 0.283237	 0.455119	 -0.374988	 0.271431	 0.428224	 -0.300549	 0.259632	 0.401346	 -0.226103	 0.247855	 0.37448	 -0.151649	 2.11199	 2.11314	 2.11428	 2.11543	 2.11658	 2.11771	 2.11885	 2.11999	 2.12113	 2.12226	 
14.27	 0.366167	 0.644147	 -0.896073	 0.354589	 0.616864	 -0.82174	 0.342893	 0.589927	 -0.747299	 0.331219	 0.562934	 -0.672874	 0.319551	 0.535967	 -0.59844	 0.307896	 0.509023	 -0.523995	 0.296233	 0.482088	 -0.449548	 0.284585	 0.455165	 -0.375095	 0.272944	 0.428262	 -0.300633	 0.261296	 0.401374	 -0.226167	 0.249676	 0.374499	 -0.151691	 2.10243	 2.10357	 2.1047	 2.10584	 2.10697	 2.10809	 2.10922	 2.11035	 2.11148	 2.1126	 
14.28	 0.366284	 0.644166	 -0.896425	 0.355005	 0.616983	 -0.822009	 0.343435	 0.590012	 -0.747561	 0.331922	 0.56302	 -0.673112	 0.320398	 0.536043	 -0.598659	 0.308894	 0.509084	 -0.524196	 0.297393	 0.482145	 -0.449726	 0.285888	 0.455212	 -0.375253	 0.274392	 0.428296	 -0.300774	 0.262908	 0.4014	 -0.226285	 0.251431	 0.374514	 -0.151792	 2.09164	 2.09274	 2.09385	 2.09496	 2.09607	 2.09717	 2.09828	 2.09939	 2.10051	 2.10162	 
14.29	 0.366488	 0.644138	 -0.896837	 0.355395	 0.617123	 -0.822332	 0.343965	 0.590103	 -0.74788	 0.3326	 0.563107	 -0.67341	 0.321218	 0.536122	 -0.598938	 0.309853	 0.509147	 -0.52446	 0.298508	 0.482198	 -0.449969	 0.28714	 0.455259	 -0.375478	 0.275778	 0.428329	 -0.300983	 0.264453	 0.401421	 -0.226475	 0.25311	 0.374527	 -0.151964	 2.07925	 2.08029	 2.08137	 2.08245	 2.08352	 2.0846	 2.08568	 2.08677	 2.08787	 2.08897	 
14.3	 0.366801	 0.644128	 -0.897293	 0.355753	 0.617275	 -0.822723	 0.344482	 0.590208	 -0.748264	 0.333253	 0.563203	 -0.673776	 0.322001	 0.536204	 -0.59929	 0.310779	 0.509219	 -0.524794	 0.299567	 0.482252	 -0.45029	 0.288334	 0.455306	 -0.375781	 0.277111	 0.428366	 -0.301269	 0.265914	 0.401439	 -0.226748	 0.254708	 0.374538	 -0.152219	 2.06496	 2.06595	 2.06701	 2.06805	 2.0691	 2.07015	 2.07121	 2.07228	 2.07335	 2.07444	 
14.31	 0.367188	 0.644212	 -0.897775	 0.356086	 0.617431	 -0.823188	 0.344982	 0.590335	 -0.748715	 0.333872	 0.563316	 -0.674215	 0.322751	 0.536301	 -0.599714	 0.311659	 0.509302	 -0.525204	 0.300569	 0.482318	 -0.450688	 0.289468	 0.455358	 -0.376165	 0.278378	 0.428406	 -0.301637	 0.267293	 0.40146	 -0.227107	 0.256222	 0.374548	 -0.152562	 2.04866	 2.04962	 2.05066	 2.0517	 2.05272	 2.05375	 2.0548	 2.05586	 2.05692	 2.058	 
14.32	 0.367586	 0.644428	 -0.898277	 0.356406	 0.617587	 -0.823723	 0.345457	 0.590482	 -0.749231	 0.334457	 0.563447	 -0.67472	 0.323466	 0.536414	 -0.600208	 0.312484	 0.509395	 -0.525688	 0.301513	 0.482397	 -0.45116	 0.290544	 0.45542	 -0.376624	 0.279567	 0.428448	 -0.302087	 0.268599	 0.401488	 -0.227545	 0.257651	 0.374558	 -0.152988	 2.03046	 2.03142	 2.03247	 2.03351	 2.03454	 2.03557	 2.03662	 2.03767	 2.03874	 2.03981	 
14.33	 0.367911	 0.644761	 -0.898802	 0.356726	 0.617737	 -0.824315	 0.345901	 0.590643	 -0.749801	 0.335018	 0.563587	 -0.675281	 0.32414	 0.536533	 -0.600759	 0.31326	 0.509492	 -0.526234	 0.302406	 0.482482	 -0.451693	 0.291555	 0.455484	 -0.377148	 0.280684	 0.42849	 -0.302603	 0.269828	 0.401518	 -0.228049	 0.258995	 0.374566	 -0.153484	 2.01077	 2.01177	 2.01285	 2.01391	 2.01497	 2.01602	 2.01709	 2.01816	 2.01923	 2.0203	 
14.34	 0.368107	 0.64514	 -0.899363	 0.357053	 0.617884	 -0.824942	 0.346319	 0.59081	 -0.750407	 0.335552	 0.563726	 -0.675881	 0.324774	 0.53665	 -0.601353	 0.313995	 0.509591	 -0.526819	 0.303249	 0.482563	 -0.45227	 0.292502	 0.455543	 -0.377717	 0.281737	 0.428532	 -0.303164	 0.270979	 0.401543	 -0.228602	 0.260255	 0.374573	 -0.154028	 1.99015	 1.99124	 1.99235	 1.99347	 1.99456	 1.99566	 1.99675	 1.99785	 1.99894	 2.00002	 
14.35	 0.368165	 0.645461	 -0.899979	 0.357387	 0.618043	 -0.825577	 0.34672	 0.590977	 -0.75103	 0.336055	 0.563863	 -0.6765	 0.325374	 0.536765	 -0.601967	 0.314689	 0.509691	 -0.527425	 0.304038	 0.482639	 -0.452871	 0.293394	 0.455602	 -0.37831	 0.282723	 0.428575	 -0.303749	 0.272058	 0.401565	 -0.229182	 0.261432	 0.37458	 -0.1546	 1.96921	 1.97037	 1.97152	 1.97269	 1.97384	 1.97498	 1.97611	 1.97724	 1.97835	 1.97945	 
14.36	 0.368166	 0.645652	 -0.900651	 0.357712	 0.618232	 -0.826204	 0.347099	 0.591142	 -0.751658	 0.336524	 0.564004	 -0.677125	 0.325935	 0.536886	 -0.602585	 0.31534	 0.509793	 -0.528038	 0.304775	 0.48272	 -0.45348	 0.294224	 0.455662	 -0.378913	 0.283639	 0.428617	 -0.304347	 0.273061	 0.401588	 -0.229775	 0.262524	 0.374584	 -0.155187	 1.94825	 1.94943	 1.95063	 1.95183	 1.95302	 1.95419	 1.95535	 1.9565	 1.95763	 1.95875	 
14.37	 0.368236	 0.645715	 -0.90136	 0.358002	 0.61845	 -0.826826	 0.347453	 0.591306	 -0.752291	 0.336961	 0.564154	 -0.677751	 0.326451	 0.537016	 -0.603208	 0.315943	 0.509901	 -0.528657	 0.305458	 0.482807	 -0.454095	 0.294984	 0.455727	 -0.379526	 0.284483	 0.42866	 -0.304956	 0.273983	 0.401612	 -0.23038	 0.263527	 0.374584	 -0.155789	 1.92726	 1.92844	 1.92967	 1.93088	 1.93209	 1.93328	 1.93445	 1.93562	 1.93677	 1.9379	 
14.38	 0.368459	 0.645736	 -0.902075	 0.358247	 0.618681	 -0.827461	 0.347781	 0.591472	 -0.752939	 0.337365	 0.564309	 -0.678392	 0.32692	 0.537149	 -0.603849	 0.316492	 0.510011	 -0.529295	 0.306082	 0.482897	 -0.45473	 0.295672	 0.455792	 -0.380161	 0.285247	 0.428702	 -0.30559	 0.274822	 0.401634	 -0.23101	 0.264434	 0.374581	 -0.15642	 1.90587	 1.90702	 1.90825	 1.90944	 1.91064	 1.91183	 1.913	 1.91416	 1.91532	 1.91645	 
14.39	 0.368815	 0.645851	 -0.902768	 0.358452	 0.618902	 -0.828137	 0.348085	 0.591643	 -0.753619	 0.337728	 0.564463	 -0.679071	 0.327347	 0.53728	 -0.604527	 0.316983	 0.51012	 -0.529972	 0.306641	 0.482983	 -0.455406	 0.296286	 0.455853	 -0.380839	 0.28592	 0.428741	 -0.306268	 0.27557	 0.401653	 -0.231685	 0.265236	 0.374575	 -0.157097	 1.88354	 1.88465	 1.88584	 1.887	 1.88818	 1.88934	 1.89049	 1.89164	 1.89279	 1.89393	 
14.4	 0.369183	 0.646148	 -0.903443	 0.358638	 0.6191	 -0.828873	 0.348363	 0.591827	 -0.754348	 0.338048	 0.564615	 -0.679806	 0.327727	 0.537413	 -0.605261	 0.317415	 0.51023	 -0.530708	 0.307128	 0.483066	 -0.456145	 0.296819	 0.455913	 -0.38158	 0.286503	 0.42878	 -0.30701	 0.276218	 0.40167	 -0.232426	 0.265925	 0.37457	 -0.15784	 1.85975	 1.86082	 1.86194	 1.86306	 1.86419	 1.86532	 1.86645	 1.86758	 1.86872	 1.86986	 
14.41	 0.369406	 0.6466	 -0.904145	 0.358828	 0.61929	 -0.829676	 0.348609	 0.59203	 -0.755138	 0.338327	 0.564778	 -0.680607	 0.328051	 0.537556	 -0.606063	 0.317787	 0.510349	 -0.531512	 0.307538	 0.483155	 -0.456955	 0.297264	 0.45598	 -0.382394	 0.286995	 0.428826	 -0.307825	 0.276756	 0.401692	 -0.233244	 0.266499	 0.374569	 -0.158662	 1.83416	 1.83519	 1.83626	 1.83735	 1.83845	 1.83955	 1.84065	 1.84177	 1.8429	 1.84404	 
14.42	 0.369418	 0.647058	 -0.904938	 0.359031	 0.619504	 -0.830533	 0.348817	 0.592251	 -0.755992	 0.338566	 0.564964	 -0.681469	 0.328316	 0.537716	 -0.606932	 0.318096	 0.510486	 -0.532384	 0.307869	 0.48326	 -0.457836	 0.297621	 0.456059	 -0.383281	 0.287393	 0.428883	 -0.308715	 0.277183	 0.40172	 -0.234141	 0.266956	 0.374573	 -0.159563	 1.80676	 1.80774	 1.80879	 1.80985	 1.81092	 1.81201	 1.8131	 1.81421	 1.81534	 1.81648	 
14.43	 0.369318	 0.647352	 -0.905862	 0.359231	 0.619767	 -0.831427	 0.348991	 0.592485	 -0.756901	 0.338763	 0.565172	 -0.682385	 0.328531	 0.537894	 -0.607857	 0.318338	 0.510635	 -0.533316	 0.308126	 0.483381	 -0.458776	 0.297895	 0.456151	 -0.38423	 0.287696	 0.428947	 -0.30967	 0.277506	 0.401754	 -0.235105	 0.267299	 0.37458	 -0.160535	 1.77786	 1.77883	 1.77988	 1.78094	 1.78201	 1.78309	 1.78418	 1.7853	 1.78643	 1.78757	 
14.44	 0.369324	 0.647455	 -0.906877	 0.359392	 0.620072	 -0.832347	 0.34914	 0.592722	 -0.757849	 0.338922	 0.565388	 -0.683339	 0.3287	 0.538078	 -0.608822	 0.318515	 0.510785	 -0.534293	 0.308315	 0.483506	 -0.459761	 0.298096	 0.456246	 -0.385224	 0.287907	 0.429008	 -0.310676	 0.277731	 0.401785	 -0.23612	 0.267535	 0.374581	 -0.16156	 1.74798	 1.74896	 1.75005	 1.75112	 1.75221	 1.75331	 1.75442	 1.75553	 1.75667	 1.75782	 
14.45	 0.369578	 0.647541	 -0.90788	 0.359494	 0.620377	 -0.833291	 0.349269	 0.592954	 -0.758816	 0.339049	 0.565598	 -0.684315	 0.328828	 0.538253	 -0.609811	 0.318636	 0.510923	 -0.535296	 0.308444	 0.483617	 -0.460774	 0.29823	 0.456329	 -0.386247	 0.288034	 0.429054	 -0.311714	 0.277863	 0.4018	 -0.237169	 0.26767	 0.374567	 -0.162619	 1.71774	 1.71877	 1.71988	 1.72098	 1.7221	 1.72322	 1.72434	 1.72547	 1.72661	 1.72776	 
14.46	 0.369964	 0.647836	 -0.908783	 0.359557	 0.620637	 -0.834252	 0.349376	 0.59318	 -0.759783	 0.339148	 0.565793	 -0.685295	 0.328913	 0.538411	 -0.610807	 0.318707	 0.511042	 -0.536309	 0.308514	 0.483707	 -0.461797	 0.298297	 0.456389	 -0.387283	 0.288085	 0.429076	 -0.312766	 0.277906	 0.401791	 -0.238234	 0.267708	 0.374527	 -0.163696	 1.6877	 1.6888	 1.68994	 1.6911	 1.69225	 1.69341	 1.69456	 1.69571	 1.69685	 1.69801	 
14.47	 0.370185	 0.648359	 -0.909604	 0.359628	 0.620851	 -0.835208	 0.349449	 0.593398	 -0.760738	 0.339213	 0.565969	 -0.686267	 0.328954	 0.538549	 -0.611796	 0.318728	 0.511142	 -0.537315	 0.308525	 0.483774	 -0.462818	 0.298293	 0.456421	 -0.388318	 0.288061	 0.429073	 -0.313817	 0.277862	 0.401753	 -0.239301	 0.26765	 0.374457	 -0.164778	 1.65824	 1.6594	 1.66061	 1.66182	 1.66302	 1.66421	 1.66539	 1.66656	 1.66772	 1.66887	 
14.48	 0.370088	 0.648849	 -0.910454	 0.359729	 0.621061	 -0.836134	 0.349487	 0.593605	 -0.761674	 0.339237	 0.566129	 -0.687223	 0.328951	 0.538671	 -0.61277	 0.318698	 0.511228	 -0.538307	 0.308474	 0.48382	 -0.463827	 0.298214	 0.456428	 -0.389346	 0.287961	 0.429048	 -0.31486	 0.277735	 0.401691	 -0.240361	 0.267499	 0.37436	 -0.165855	 1.62959	 1.63078	 1.63206	 1.63332	 1.63456	 1.63578	 1.63699	 1.63818	 1.63935	 1.6405	 
14.49	 0.369899	 0.649034	 -0.911402	 0.359824	 0.62131	 -0.83702	 0.349496	 0.593794	 -0.762594	 0.339215	 0.566276	 -0.688163	 0.328902	 0.538781	 -0.613728	 0.318618	 0.511305	 -0.539282	 0.308357	 0.483853	 -0.464824	 0.298062	 0.456419	 -0.390363	 0.287779	 0.429008	 -0.315893	 0.277522	 0.401617	 -0.241411	 0.267249	 0.374247	 -0.166924	 1.60168	 1.60292	 1.60425	 1.60555	 1.60683	 1.60808	 1.60931	 1.61052	 1.6117	 1.61284	 
14.5	 0.369983	 0.649015	 -0.912369	 0.359859	 0.621581	 -0.837886	 0.349485	 0.593973	 -0.763502	 0.339152	 0.566418	 -0.689092	 0.328809	 0.538886	 -0.614675	 0.318486	 0.511377	 -0.540247	 0.308173	 0.483881	 -0.465812	 0.297835	 0.456409	 -0.391372	 0.287512	 0.428968	 -0.316918	 0.277217	 0.401546	 -0.242454	 0.266896	 0.374139	 -0.167988	 1.57423	 1.57552	 1.57686	 1.57818	 1.57946	 1.58072	 1.58197	 1.58318	 1.58435	 1.5855	 
14.51	 0.370344	 0.649195	 -0.913216	 0.359831	 0.62182	 -0.838765	 0.349452	 0.59416	 -0.764401	 0.339052	 0.566564	 -0.690016	 0.328668	 0.538997	 -0.615618	 0.318294	 0.511454	 -0.541209	 0.307919	 0.483921	 -0.466797	 0.297533	 0.456417	 -0.392376	 0.287156	 0.428946	 -0.317942	 0.276807	 0.401494	 -0.243496	 0.266431	 0.374057	 -0.169049	 1.547	 1.54832	 1.54965	 1.55096	 1.55223	 1.55349	 1.55473	 1.55592	 1.55708	 1.55823	 
14.52	 0.370551	 0.649723	 -0.913956	 0.359801	 0.622015	 -0.839663	 0.349383	 0.594369	 -0.7653	 0.338918	 0.566733	 -0.690939	 0.328477	 0.539131	 -0.616563	 0.318033	 0.511555	 -0.542177	 0.307591	 0.483993	 -0.467785	 0.297151	 0.456461	 -0.393382	 0.286704	 0.42896	 -0.318969	 0.276281	 0.401477	 -0.244545	 0.265845	 0.374017	 -0.170115	 1.51966	 1.52091	 1.5222	 1.52347	 1.5247	 1.52593	 1.52714	 1.5283	 1.52944	 1.53057	 
14.53	 0.37035	 0.65022	 -0.914777	 0.359804	 0.622234	 -0.840559	 0.349268	 0.5946	 -0.766208	 0.338743	 0.566933	 -0.691868	 0.328226	 0.539299	 -0.617514	 0.317695	 0.511693	 -0.543152	 0.30718	 0.484107	 -0.46878	 0.296678	 0.456552	 -0.394394	 0.286149	 0.429022	 -0.320004	 0.275634	 0.401507	 -0.245605	 0.265133	 0.374025	 -0.171193	 1.49199	 1.49315	 1.4944	 1.49561	 1.49679	 1.49797	 1.49914	 1.50025	 1.50136	 1.50247	 
14.54	 0.370126	 0.650327	 -0.915759	 0.359786	 0.622532	 -0.841441	 0.349115	 0.594847	 -0.767129	 0.338515	 0.567163	 -0.692805	 0.327912	 0.539502	 -0.618474	 0.317284	 0.511871	 -0.544135	 0.306683	 0.484263	 -0.469784	 0.296105	 0.456682	 -0.395419	 0.285488	 0.429124	 -0.321052	 0.274871	 0.401581	 -0.246679	 0.264296	 0.374074	 -0.172287	 1.46396	 1.46507	 1.46625	 1.46741	 1.46853	 1.46965	 1.47077	 1.47185	 1.47292	 1.47399	 
14.55	 0.370332	 0.650347	 -0.916719	 0.359689	 0.622857	 -0.84233	 0.348933	 0.595106	 -0.768055	 0.338229	 0.567406	 -0.693753	 0.327537	 0.539723	 -0.619443	 0.316809	 0.512075	 -0.545125	 0.306103	 0.48444	 -0.470799	 0.295432	 0.456831	 -0.396459	 0.284726	 0.429249	 -0.322114	 0.274005	 0.401681	 -0.247765	 0.263338	 0.374143	 -0.173397	 1.43578	 1.43692	 1.43804	 1.43916	 1.44025	 1.44132	 1.4424	 1.44346	 1.4445	 1.44554	 
14.56	 0.370656	 0.650787	 -0.917498	 0.359559	 0.62312	 -0.843242	 0.348725	 0.595368	 -0.768979	 0.337897	 0.56764	 -0.694706	 0.327109	 0.539938	 -0.620417	 0.316276	 0.512273	 -0.546121	 0.305452	 0.484611	 -0.471823	 0.294672	 0.456972	 -0.397509	 0.28387	 0.429368	 -0.323186	 0.273046	 0.401779	 -0.248861	 0.262271	 0.37421	 -0.174521	 1.40785	 1.40896	 1.41006	 1.41117	 1.41224	 1.4133	 1.41436	 1.4154	 1.41643	 1.41744	 
14.57	 0.370505	 0.651389	 -0.918268	 0.359469	 0.623341	 -0.844146	 0.348487	 0.595612	 -0.769896	 0.337542	 0.567853	 -0.695652	 0.326636	 0.540129	 -0.621389	 0.31569	 0.512439	 -0.54712	 0.304747	 0.484752	 -0.472848	 0.293847	 0.457089	 -0.398562	 0.282933	 0.42946	 -0.324265	 0.271998	 0.401845	 -0.249965	 0.261104	 0.374252	 -0.175652	 1.38048	 1.38156	 1.3827	 1.3838	 1.3849	 1.38597	 1.38703	 1.38807	 1.3891	 1.39011	 
14.58	 0.370176	 0.651523	 -0.919211	 0.359374	 0.6236	 -0.845008	 0.348231	 0.595822	 -0.770801	 0.337172	 0.568041	 -0.696582	 0.326126	 0.540285	 -0.622352	 0.315054	 0.512562	 -0.548114	 0.303995	 0.484852	 -0.473869	 0.292969	 0.45717	 -0.399608	 0.281923	 0.429511	 -0.325342	 0.270867	 0.401866	 -0.251072	 0.259848	 0.374255	 -0.176784	 1.35393	 1.35507	 1.35623	 1.35737	 1.3585	 1.35961	 1.36067	 1.36173	 1.36277	 1.36377	 
14.59	 0.370354	 0.651467	 -0.920117	 0.359192	 0.623865	 -0.845847	 0.347968	 0.596006	 -0.771683	 0.336778	 0.5682	 -0.697493	 0.325577	 0.540412	 -0.623299	 0.314376	 0.512654	 -0.549093	 0.303199	 0.484916	 -0.474877	 0.292031	 0.457212	 -0.400646	 0.280844	 0.429524	 -0.326412	 0.269663	 0.401848	 -0.252173	 0.258505	 0.374217	 -0.177913	 1.32837	 1.3296	 1.33079	 1.33197	 1.33314	 1.33427	 1.33536	 1.33644	 1.33748	 1.33848	 
14.6	 0.370644	 0.651913	 -0.92078	 0.358988	 0.624055	 -0.846683	 0.347685	 0.596183	 -0.772536	 0.336343	 0.568335	 -0.698386	 0.324989	 0.54052	 -0.624225	 0.313662	 0.51273	 -0.550051	 0.302351	 0.484955	 -0.475869	 0.291022	 0.45722	 -0.401674	 0.279696	 0.429506	 -0.327471	 0.268393	 0.401803	 -0.253261	 0.257079	 0.374141	 -0.179037	 1.30376	 1.30502	 1.30626	 1.30747	 1.30867	 1.30981	 1.31092	 1.31202	 1.31308	 1.31408	 
14.61	 0.370343	 0.652427	 -0.921476	 0.358849	 0.624227	 -0.847483	 0.347363	 0.596352	 -0.773365	 0.335866	 0.568459	 -0.699256	 0.324362	 0.540615	 -0.625129	 0.312904	 0.512793	 -0.550988	 0.301441	 0.48498	 -0.476844	 0.289945	 0.457209	 -0.402688	 0.278481	 0.429466	 -0.328518	 0.267047	 0.401735	 -0.254338	 0.255569	 0.374039	 -0.180152	 1.28014	 1.28137	 1.28264	 1.28387	 1.28508	 1.28624	 1.28736	 1.28847	 1.28951	 1.29052	 
14.62	 0.370085	 0.652356	 -0.922354	 0.358683	 0.624454	 -0.848234	 0.347009	 0.596503	 -0.774174	 0.335358	 0.568582	 -0.700101	 0.323701	 0.540699	 -0.626013	 0.312086	 0.51284	 -0.551909	 0.300464	 0.484995	 -0.477802	 0.288817	 0.457191	 -0.403683	 0.277199	 0.429413	 -0.32955	 0.265606	 0.401651	 -0.255408	 0.253976	 0.373924	 -0.181257	 1.25739	 1.25867	 1.25996	 1.2612	 1.26241	 1.26359	 1.26473	 1.26583	 1.26687	 1.2679	 
14.63	 0.370418	 0.65242	 -0.923054	 0.358425	 0.624647	 -0.848979	 0.346634	 0.596647	 -0.774958	 0.334818	 0.568697	 -0.700921	 0.323007	 0.540771	 -0.626874	 0.311212	 0.512875	 -0.552814	 0.299424	 0.485005	 -0.478742	 0.287641	 0.457169	 -0.404657	 0.275854	 0.429355	 -0.330565	 0.264072	 0.401563	 -0.256463	 0.2523	 0.373808	 -0.182346	 1.23557	 1.23691	 1.2382	 1.23946	 1.24068	 1.24186	 1.24302	 1.24411	 1.24516	 1.2462	 
14.64	 0.370396	 0.653011	 -0.923574	 0.358206	 0.624768	 -0.849709	 0.34623	 0.596788	 -0.77571	 0.334242	 0.568797	 -0.701717	 0.322279	 0.540835	 -0.627708	 0.310302	 0.512909	 -0.553688	 0.29833	 0.485012	 -0.479657	 0.2864	 0.457141	 -0.405609	 0.274446	 0.429299	 -0.331554	 0.262472	 0.401489	 -0.25749	 0.250547	 0.373705	 -0.183408	 1.21485	 1.21612	 1.21742	 1.21869	 1.21991	 1.22109	 1.22224	 1.22335	 1.2244	 1.22543	 
14.65	 0.369932	 0.653133	 -0.924301	 0.358027	 0.624944	 -0.85037	 0.345804	 0.596914	 -0.77643	 0.333635	 0.568889	 -0.702479	 0.321511	 0.540901	 -0.628507	 0.309362	 0.51295	 -0.554525	 0.297199	 0.485025	 -0.480536	 0.285094	 0.457121	 -0.406529	 0.272974	 0.429261	 -0.332508	 0.260822	 0.401438	 -0.258478	 0.24872	 0.373626	 -0.184436	 1.19532	 1.19659	 1.19789	 1.19915	 1.20037	 1.20156	 1.20271	 1.20382	 1.20489	 1.20591	 
14.66	 0.370099	 0.652979	 -0.924983	 0.357738	 0.625143	 -0.850993	 0.345375	 0.597035	 -0.777106	 0.333017	 0.568993	 -0.703194	 0.3207	 0.540981	 -0.629263	 0.308378	 0.513	 -0.555321	 0.296037	 0.485054	 -0.481369	 0.283738	 0.457133	 -0.407401	 0.271438	 0.429249	 -0.333418	 0.259115	 0.401407	 -0.259424	 0.246825	 0.373578	 -0.18542	 1.17712	 1.17846	 1.17974	 1.18099	 1.18222	 1.18341	 1.18456	 1.18568	 1.18675	 1.18778	 
14.67	 0.370247	 0.653482	 -0.925366	 0.35742	 0.625258	 -0.851603	 0.344929	 0.59717	 -0.77773	 0.332387	 0.56911	 -0.703856	 0.319852	 0.54108	 -0.629968	 0.307348	 0.513068	 -0.556069	 0.29484	 0.485109	 -0.48215	 0.28234	 0.457179	 -0.408219	 0.269846	 0.42927	 -0.334279	 0.257351	 0.401403	 -0.260324	 0.244869	 0.373564	 -0.186355	 1.16035	 1.16162	 1.16289	 1.16412	 1.16534	 1.16653	 1.16767	 1.16878	 1.16986	 1.1709	 
14.68	 0.369733	 0.653726	 -0.925909	 0.357179	 0.625406	 -0.852135	 0.344449	 0.597308	 -0.778308	 0.331721	 0.569233	 -0.704471	 0.318978	 0.541194	 -0.630623	 0.30629	 0.513166	 -0.556761	 0.293601	 0.485189	 -0.48288	 0.280894	 0.457243	 -0.40899	 0.268209	 0.429318	 -0.335089	 0.255539	 0.401435	 -0.26117	 0.242857	 0.373577	 -0.187242	 1.14512	 1.14637	 1.14763	 1.14886	 1.15006	 1.15124	 1.15238	 1.1535	 1.15459	 1.15564	 
14.69	 0.369776	 0.653484	 -0.926489	 0.356879	 0.625601	 -0.852608	 0.343948	 0.597441	 -0.77884	 0.331016	 0.569358	 -0.705041	 0.318093	 0.541309	 -0.631229	 0.305208	 0.513276	 -0.557403	 0.292313	 0.485284	 -0.483564	 0.279411	 0.457317	 -0.409716	 0.266539	 0.42938	 -0.335852	 0.253678	 0.401486	 -0.26197	 0.2408	 0.373606	 -0.188085	 1.13125	 1.13252	 1.13377	 1.13499	 1.13618	 1.13736	 1.1385	 1.13962	 1.14071	 1.14178	 
