Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
26.41	 0.364568	 -0.642184	 -0.894543	 0.351355	 -0.614422	 -0.82066	 0.33849	 -0.586687	 -0.746706	 0.325573	 -0.55896	 -0.672757	 0.312682	 -0.531249	 -0.598798	 0.299797	 -0.503557	 -0.524832	 0.28691	 -0.475878	 -0.45086	 0.274035	 -0.448206	 -0.376884	 0.261181	 -0.420551	 -0.302898	 0.248333	 -0.392914	 -0.228903	 0.23549	 -0.36529	 -0.154904	 2.17422	 2.17533	 2.17645	 2.17759	 2.17874	 2.17991	 2.1811	 2.18231	 2.18354	 2.1848	 
26.42	 0.364735	 -0.642275	 -0.894374	 0.351774	 -0.614368	 -0.820501	 0.339094	 -0.586674	 -0.746499	 0.326352	 -0.558939	 -0.672524	 0.313649	 -0.531238	 -0.598528	 0.300957	 -0.503561	 -0.524522	 0.288245	 -0.475885	 -0.45052	 0.275558	 -0.448228	 -0.376505	 0.262893	 -0.420587	 -0.302481	 0.250222	 -0.39296	 -0.228453	 0.237567	 -0.365351	 -0.154415	 2.17708	 2.17814	 2.17923	 2.18033	 2.18145	 2.18259	 2.18375	 2.18494	 2.18615	 2.18738	 
26.43	 0.364855	 -0.642354	 -0.894279	 0.352219	 -0.614349	 -0.820387	 0.339694	 -0.586675	 -0.746351	 0.327146	 -0.558948	 -0.672339	 0.314628	 -0.53125	 -0.598312	 0.302114	 -0.503572	 -0.524276	 0.289598	 -0.475907	 -0.450235	 0.27709	 -0.448248	 -0.376191	 0.264602	 -0.420611	 -0.302135	 0.252127	 -0.392991	 -0.228071	 0.239649	 -0.365383	 -0.154003	 2.1782	 2.17924	 2.18031	 2.18139	 2.18248	 2.18359	 2.18473	 2.18589	 2.18708	 2.18829	 
26.44	 0.364967	 -0.642388	 -0.894272	 0.352674	 -0.614369	 -0.820328	 0.340297	 -0.586695	 -0.746267	 0.327952	 -0.55898	 -0.672217	 0.315608	 -0.531281	 -0.59816	 0.303278	 -0.503596	 -0.524096	 0.290955	 -0.475934	 -0.450022	 0.278624	 -0.448273	 -0.375949	 0.266315	 -0.420624	 -0.301868	 0.254031	 -0.393006	 -0.227771	 0.241731	 -0.365388	 -0.153677	 2.17736	 2.1784	 2.17945	 2.18051	 2.18158	 2.18268	 2.18379	 2.18493	 2.18609	 2.18729	 
26.45	 0.365099	 -0.642358	 -0.894363	 0.353133	 -0.614411	 -0.820338	 0.340912	 -0.586722	 -0.746257	 0.328754	 -0.559001	 -0.672178	 0.316592	 -0.531304	 -0.59809	 0.304447	 -0.503613	 -0.523998	 0.292302	 -0.475941	 -0.449898	 0.280153	 -0.448278	 -0.375796	 0.268028	 -0.420626	 -0.301686	 0.255917	 -0.392993	 -0.227566	 0.243801	 -0.365372	 -0.153443	 2.17436	 2.17539	 2.17643	 2.17748	 2.17854	 2.17962	 2.18072	 2.18184	 2.18298	 2.18415	 
26.46	 0.365285	 -0.64228	 -0.894542	 0.353588	 -0.614464	 -0.820425	 0.341534	 -0.586739	 -0.74633	 0.329547	 -0.559006	 -0.672227	 0.317575	 -0.531302	 -0.598112	 0.305609	 -0.50361	 -0.523991	 0.293633	 -0.475921	 -0.44987	 0.281672	 -0.448257	 -0.375738	 0.269724	 -0.420607	 -0.301598	 0.257781	 -0.392958	 -0.227457	 0.245847	 -0.36534	 -0.153303	 2.16913	 2.17014	 2.17118	 2.17223	 2.17328	 2.17435	 2.17544	 2.17654	 2.17766	 2.1788	 
26.47	 0.365565	 -0.642205	 -0.894781	 0.354023	 -0.614532	 -0.820586	 0.342149	 -0.586758	 -0.746481	 0.330339	 -0.55902	 -0.672352	 0.318543	 -0.5313	 -0.598214	 0.306751	 -0.503596	 -0.52407	 0.294949	 -0.475901	 -0.449924	 0.283164	 -0.448228	 -0.375766	 0.271391	 -0.420568	 -0.301603	 0.259619	 -0.392918	 -0.227435	 0.24786	 -0.365293	 -0.153256	 2.16178	 2.1628	 2.16385	 2.16491	 2.16597	 2.16703	 2.16811	 2.16921	 2.17032	 2.17144	 
26.48	 0.365929	 -0.642181	 -0.895054	 0.354439	 -0.614623	 -0.820808	 0.342753	 -0.586804	 -0.74669	 0.331123	 -0.559064	 -0.672534	 0.31949	 -0.531324	 -0.598378	 0.307867	 -0.503599	 -0.524215	 0.296245	 -0.475902	 -0.450041	 0.284625	 -0.448208	 -0.375866	 0.273021	 -0.420528	 -0.301683	 0.261425	 -0.392876	 -0.227488	 0.249833	 -0.365231	 -0.15329	 2.15265	 2.15369	 2.15477	 2.15585	 2.15693	 2.15801	 2.15909	 2.16019	 2.16129	 2.1624	 
26.49	 0.36633	 -0.642237	 -0.895341	 0.354842	 -0.614721	 -0.821079	 0.343353	 -0.58688	 -0.746938	 0.331885	 -0.559127	 -0.672762	 0.320421	 -0.531366	 -0.598588	 0.308959	 -0.503628	 -0.524404	 0.29751	 -0.47591	 -0.450212	 0.286055	 -0.448195	 -0.376019	 0.274612	 -0.420497	 -0.301818	 0.263191	 -0.392823	 -0.227604	 0.251761	 -0.365155	 -0.15339	 2.14222	 2.14329	 2.14442	 2.14553	 2.14664	 2.14775	 2.14885	 2.14996	 2.15107	 2.15217	 
26.5	 0.366727	 -0.642379	 -0.895624	 0.355233	 -0.6148	 -0.821387	 0.343951	 -0.58696	 -0.747214	 0.332625	 -0.559176	 -0.673028	 0.321329	 -0.531401	 -0.598833	 0.310034	 -0.503649	 -0.52463	 0.298738	 -0.475902	 -0.450424	 0.28745	 -0.448171	 -0.376212	 0.27617	 -0.420459	 -0.301991	 0.264904	 -0.392756	 -0.227765	 0.253638	 -0.365072	 -0.153532	 2.13105	 2.13218	 2.13335	 2.13452	 2.13567	 2.13681	 2.13794	 2.13907	 2.14019	 2.1413	 
26.51	 0.367072	 -0.642592	 -0.895901	 0.355624	 -0.614854	 -0.821716	 0.344528	 -0.587017	 -0.747514	 0.333354	 -0.559207	 -0.673315	 0.322209	 -0.531414	 -0.599104	 0.311081	 -0.503641	 -0.524883	 0.299936	 -0.475875	 -0.450662	 0.288802	 -0.448131	 -0.376432	 0.277686	 -0.420406	 -0.302191	 0.266565	 -0.392688	 -0.227949	 0.255459	 -0.364991	 -0.153696	 2.11956	 2.12074	 2.12194	 2.12314	 2.12432	 2.12549	 2.12664	 2.12779	 2.12892	 2.13004	 
26.52	 0.36732	 -0.642843	 -0.896181	 0.356025	 -0.614902	 -0.822049	 0.345075	 -0.587067	 -0.747825	 0.334063	 -0.559239	 -0.673608	 0.323066	 -0.531426	 -0.599383	 0.312082	 -0.503629	 -0.52515	 0.3011	 -0.475855	 -0.450908	 0.290112	 -0.448097	 -0.376661	 0.279139	 -0.420356	 -0.302405	 0.268176	 -0.392635	 -0.22814	 0.257216	 -0.364926	 -0.153871	 2.10798	 2.10918	 2.1104	 2.11162	 2.11282	 2.114	 2.11517	 2.11633	 2.11747	 2.11859	 
26.53	 0.367463	 -0.643084	 -0.896487	 0.356429	 -0.614975	 -0.82238	 0.345598	 -0.587148	 -0.748135	 0.334741	 -0.559301	 -0.673903	 0.323891	 -0.531474	 -0.599661	 0.313042	 -0.503657	 -0.525416	 0.302214	 -0.475872	 -0.451156	 0.291372	 -0.4481	 -0.376893	 0.280532	 -0.420341	 -0.302624	 0.269723	 -0.392608	 -0.228342	 0.258902	 -0.364885	 -0.154057	 2.09615	 2.09736	 2.09857	 2.09977	 2.10096	 2.10213	 2.1033	 2.10445	 2.10559	 2.10671	 
26.54	 0.367536	 -0.643264	 -0.896849	 0.356824	 -0.615091	 -0.822718	 0.346101	 -0.587268	 -0.748457	 0.335389	 -0.559403	 -0.67421	 0.324673	 -0.531567	 -0.599953	 0.313967	 -0.50374	 -0.525691	 0.303271	 -0.475931	 -0.45142	 0.29257	 -0.448146	 -0.377142	 0.281872	 -0.420371	 -0.302859	 0.271188	 -0.39261	 -0.228569	 0.26051	 -0.364872	 -0.15427	 2.08365	 2.08483	 2.08599	 2.08716	 2.08831	 2.08945	 2.09059	 2.09173	 2.09285	 2.09397	 
26.55	 0.367605	 -0.643359	 -0.897287	 0.357205	 -0.615243	 -0.82309	 0.346586	 -0.587405	 -0.74882	 0.336005	 -0.559525	 -0.67456	 0.325419	 -0.53168	 -0.600288	 0.314848	 -0.503843	 -0.52601	 0.304275	 -0.476014	 -0.45173	 0.293709	 -0.448214	 -0.377438	 0.283146	 -0.420423	 -0.303142	 0.272577	 -0.392634	 -0.228846	 0.262036	 -0.36488	 -0.154533	 2.06985	 2.07095	 2.07205	 2.07316	 2.07425	 2.07535	 2.07645	 2.07755	 2.07865	 2.07975	 
26.56	 0.367741	 -0.643385	 -0.897807	 0.357563	 -0.615415	 -0.823525	 0.347049	 -0.587533	 -0.749257	 0.336594	 -0.559648	 -0.674981	 0.326133	 -0.531785	 -0.600698	 0.315678	 -0.503934	 -0.526409	 0.30523	 -0.476095	 -0.452115	 0.29479	 -0.448277	 -0.377812	 0.284341	 -0.420469	 -0.303507	 0.273896	 -0.39267	 -0.229197	 0.263476	 -0.364898	 -0.154874	 2.05416	 2.05516	 2.05621	 2.05727	 2.05831	 2.05936	 2.06042	 2.06149	 2.06257	 2.06365	 
26.57	 0.367995	 -0.6434	 -0.898397	 0.357889	 -0.615601	 -0.824041	 0.347493	 -0.587658	 -0.749779	 0.337161	 -0.55977	 -0.675487	 0.326809	 -0.531881	 -0.601199	 0.31646	 -0.504011	 -0.526903	 0.306137	 -0.476167	 -0.452593	 0.295809	 -0.448329	 -0.378283	 0.285464	 -0.420502	 -0.30397	 0.275139	 -0.392701	 -0.229644	 0.264829	 -0.364912	 -0.155313	 2.03617	 2.03711	 2.03813	 2.03914	 2.04016	 2.04117	 2.0422	 2.04326	 2.04432	 2.04538	 
26.58	 0.368354	 -0.64349	 -0.899029	 0.35818	 -0.615798	 -0.824642	 0.347922	 -0.58781	 -0.750378	 0.337697	 -0.559904	 -0.676079	 0.327442	 -0.531991	 -0.601786	 0.317198	 -0.5041	 -0.527484	 0.306986	 -0.47624	 -0.453165	 0.29676	 -0.448378	 -0.378849	 0.28652	 -0.420532	 -0.30453	 0.276297	 -0.392717	 -0.230196	 0.266093	 -0.364907	 -0.155857	 2.01583	 2.01675	 2.01777	 2.01878	 2.01979	 2.02079	 2.02182	 2.02286	 2.02392	 2.02498	 
26.59	 0.368746	 -0.643719	 -0.899678	 0.358448	 -0.615998	 -0.82532	 0.348335	 -0.587996	 -0.751042	 0.338196	 -0.560057	 -0.676743	 0.328037	 -0.532119	 -0.602447	 0.317891	 -0.504208	 -0.528139	 0.307773	 -0.476316	 -0.45382	 0.297649	 -0.44843	 -0.3795	 0.287506	 -0.420559	 -0.305176	 0.277374	 -0.392711	 -0.230842	 0.26727	 -0.364876	 -0.1565	 1.99346	 1.99442	 1.99546	 1.99651	 1.99754	 1.99857	 1.99962	 2.00068	 2.00174	 2.0028	 
26.6	 0.369074	 -0.644085	 -0.900337	 0.358715	 -0.616187	 -0.826055	 0.348725	 -0.588191	 -0.751758	 0.338663	 -0.560214	 -0.677463	 0.328595	 -0.532247	 -0.603166	 0.318537	 -0.504311	 -0.528855	 0.308505	 -0.476382	 -0.454539	 0.298476	 -0.448468	 -0.380217	 0.28842	 -0.420569	 -0.305892	 0.278372	 -0.392684	 -0.231561	 0.26836	 -0.364821	 -0.157217	 1.96968	 1.97072	 1.97181	 1.97292	 1.97401	 1.97509	 1.97617	 1.97726	 1.97834	 1.97942	 
26.61	 0.369264	 -0.644512	 -0.901017	 0.358991	 -0.616358	 -0.826818	 0.349084	 -0.588365	 -0.75251	 0.339104	 -0.560352	 -0.678218	 0.329114	 -0.532353	 -0.603923	 0.319135	 -0.504382	 -0.529615	 0.309186	 -0.476425	 -0.455298	 0.299238	 -0.448481	 -0.380976	 0.289263	 -0.420556	 -0.306651	 0.279294	 -0.392643	 -0.23232	 0.269364	 -0.364753	 -0.157976	 1.94529	 1.94643	 1.9476	 1.94878	 1.94994	 1.95108	 1.95222	 1.95335	 1.95446	 1.95556	 
26.62	 0.369303	 -0.644879	 -0.901735	 0.359279	 -0.616528	 -0.827578	 0.349408	 -0.588518	 -0.753271	 0.339517	 -0.560471	 -0.678981	 0.329591	 -0.53244	 -0.604689	 0.319686	 -0.504431	 -0.530386	 0.309816	 -0.476451	 -0.456068	 0.299936	 -0.448483	 -0.381746	 0.290033	 -0.420531	 -0.307422	 0.28014	 -0.392605	 -0.233086	 0.270281	 -0.364692	 -0.158741	 1.92105	 1.92227	 1.92351	 1.92475	 1.92597	 1.92718	 1.92836	 1.92953	 1.93068	 1.9318	 
26.63	 0.36927	 -0.645096	 -0.902497	 0.35956	 -0.616728	 -0.828305	 0.349704	 -0.588674	 -0.754014	 0.33989	 -0.5606	 -0.679724	 0.330031	 -0.532541	 -0.605434	 0.320188	 -0.5045	 -0.531135	 0.310386	 -0.476497	 -0.456817	 0.300568	 -0.448508	 -0.382495	 0.290727	 -0.420534	 -0.308171	 0.280907	 -0.392592	 -0.233832	 0.271107	 -0.36466	 -0.159486	 1.89745	 1.8987	 1.89999	 1.90126	 1.90253	 1.90378	 1.90499	 1.90618	 1.90736	 1.90851	 
26.64	 0.369309	 -0.645169	 -0.903278	 0.359804	 -0.616974	 -0.828994	 0.349978	 -0.58886	 -0.754721	 0.340218	 -0.560766	 -0.680432	 0.330426	 -0.532687	 -0.606141	 0.32064	 -0.504626	 -0.531842	 0.310893	 -0.476595	 -0.457527	 0.301128	 -0.448585	 -0.383207	 0.291344	 -0.420594	 -0.308882	 0.281588	 -0.392625	 -0.234545	 0.271839	 -0.364674	 -0.1602	 1.87454	 1.87577	 1.87706	 1.87834	 1.8796	 1.88086	 1.88208	 1.88328	 1.88447	 1.88564	 
26.65	 0.369522	 -0.645213	 -0.90403	 0.359993	 -0.617248	 -0.829662	 0.350229	 -0.589081	 -0.755401	 0.340504	 -0.560971	 -0.681114	 0.330769	 -0.532883	 -0.606819	 0.321042	 -0.504809	 -0.532518	 0.311331	 -0.476749	 -0.45821	 0.301611	 -0.44872	 -0.383891	 0.291884	 -0.420712	 -0.309565	 0.282175	 -0.392711	 -0.235234	 0.272471	 -0.364739	 -0.160892	 1.85201	 1.85319	 1.85443	 1.85566	 1.85689	 1.85811	 1.85932	 1.86051	 1.86169	 1.86287	 
26.66	 0.369874	 -0.645384	 -0.904721	 0.360138	 -0.617511	 -0.830346	 0.350453	 -0.589319	 -0.756084	 0.340753	 -0.561196	 -0.681799	 0.33106	 -0.5331	 -0.607502	 0.321388	 -0.505018	 -0.533197	 0.311701	 -0.476934	 -0.458895	 0.302013	 -0.44889	 -0.384578	 0.292338	 -0.420865	 -0.310251	 0.282665	 -0.392841	 -0.235925	 0.272996	 -0.364849	 -0.161586	 1.82927	 1.83036	 1.83153	 1.83267	 1.83384	 1.835	 1.83616	 1.83732	 1.83849	 1.83966	 
26.67	 0.370196	 -0.645759	 -0.905368	 0.360268	 -0.617742	 -0.831073	 0.350645	 -0.589557	 -0.756801	 0.340961	 -0.561419	 -0.68252	 0.331304	 -0.533316	 -0.608221	 0.321668	 -0.505221	 -0.533917	 0.312004	 -0.477124	 -0.459617	 0.302337	 -0.449066	 -0.385302	 0.292698	 -0.421027	 -0.310977	 0.283057	 -0.39299	 -0.236652	 0.273412	 -0.364982	 -0.162316	 1.80564	 1.80664	 1.80769	 1.80876	 1.80985	 1.81094	 1.81205	 1.81318	 1.81433	 1.81549	 
26.68	 0.370317	 -0.646257	 -0.906047	 0.36041	 -0.61796	 -0.831855	 0.3508	 -0.589796	 -0.757574	 0.341134	 -0.56164	 -0.683297	 0.331501	 -0.533525	 -0.609	 0.32188	 -0.505411	 -0.534702	 0.312237	 -0.477308	 -0.460401	 0.302586	 -0.449234	 -0.386091	 0.292963	 -0.421179	 -0.311771	 0.28335	 -0.393134	 -0.237445	 0.273717	 -0.365112	 -0.163113	 1.78055	 1.78147	 1.78245	 1.78346	 1.78449	 1.78553	 1.7866	 1.7877	 1.78883	 1.78999	 
26.69	 0.370223	 -0.646681	 -0.906843	 0.360565	 -0.618204	 -0.832688	 0.350922	 -0.590043	 -0.75841	 0.341274	 -0.561871	 -0.684137	 0.331647	 -0.533735	 -0.609848	 0.322027	 -0.505597	 -0.535559	 0.3124	 -0.477484	 -0.461261	 0.30276	 -0.449393	 -0.386956	 0.293138	 -0.421313	 -0.312645	 0.283541	 -0.393254	 -0.238322	 0.273915	 -0.365215	 -0.163996	 1.75372	 1.75461	 1.75556	 1.75654	 1.75753	 1.75855	 1.7596	 1.76068	 1.76179	 1.76295	 
26.7	 0.370104	 -0.646888	 -0.907786	 0.360701	 -0.618499	 -0.833565	 0.351017	 -0.590298	 -0.759308	 0.341386	 -0.562113	 -0.685038	 0.331745	 -0.533947	 -0.610762	 0.322116	 -0.50578	 -0.536486	 0.312498	 -0.477647	 -0.462194	 0.302862	 -0.449536	 -0.387897	 0.29323	 -0.421424	 -0.3136	 0.28363	 -0.393338	 -0.239288	 0.274007	 -0.365276	 -0.164971	 1.72523	 1.72612	 1.7271	 1.72807	 1.72907	 1.73009	 1.73114	 1.7322	 1.7333	 1.73445	 
26.71	 0.370199	 -0.646953	 -0.908806	 0.360785	 -0.61882	 -0.834489	 0.351096	 -0.590551	 -0.760259	 0.341465	 -0.562347	 -0.685997	 0.331799	 -0.534147	 -0.611738	 0.322151	 -0.505945	 -0.537477	 0.312533	 -0.477785	 -0.463196	 0.302891	 -0.449648	 -0.38891	 0.293243	 -0.421501	 -0.314628	 0.283619	 -0.39338	 -0.240333	 0.273995	 -0.365292	 -0.166026	 1.69539	 1.69631	 1.69732	 1.69832	 1.69934	 1.70039	 1.70145	 1.70251	 1.70361	 1.70475	 
26.72	 0.370539	 -0.647135	 -0.909784	 0.360817	 -0.619116	 -0.835464	 0.35116	 -0.590793	 -0.761251	 0.341507	 -0.562554	 -0.687006	 0.331813	 -0.534317	 -0.612765	 0.322138	 -0.50608	 -0.538521	 0.312505	 -0.477887	 -0.464255	 0.302848	 -0.449719	 -0.389983	 0.293174	 -0.421542	 -0.315716	 0.283517	 -0.393385	 -0.24144	 0.27388	 -0.365271	 -0.167145	 1.66459	 1.66558	 1.66665	 1.6677	 1.66875	 1.66983	 1.67091	 1.67199	 1.67309	 1.67421	 
26.73	 0.370853	 -0.647603	 -0.910677	 0.360844	 -0.619362	 -0.836479	 0.351199	 -0.591025	 -0.76227	 0.341504	 -0.562735	 -0.68805	 0.331783	 -0.534461	 -0.613827	 0.322078	 -0.506192	 -0.5396	 0.312408	 -0.477958	 -0.465354	 0.302723	 -0.449758	 -0.391099	 0.293017	 -0.421558	 -0.316845	 0.283325	 -0.393369	 -0.242586	 0.273655	 -0.365229	 -0.168305	 1.63325	 1.63434	 1.63545	 1.63657	 1.63767	 1.63877	 1.63987	 1.64098	 1.64209	 1.64319	 
26.74	 0.370853	 -0.648188	 -0.911571	 0.360905	 -0.619597	 -0.8375	 0.351199	 -0.59126	 -0.7633	 0.341452	 -0.562912	 -0.689108	 0.331702	 -0.534604	 -0.614902	 0.321964	 -0.506308	 -0.540691	 0.312239	 -0.478028	 -0.466471	 0.302508	 -0.449792	 -0.392235	 0.292765	 -0.42157	 -0.317995	 0.283039	 -0.393355	 -0.24375	 0.273318	 -0.365184	 -0.169488	 1.60181	 1.6029	 1.60409	 1.60526	 1.6064	 1.60753	 1.60866	 1.60979	 1.6109	 1.61199	 
26.75	 0.370623	 -0.648539	 -0.912581	 0.360981	 -0.619883	 -0.838495	 0.351158	 -0.591506	 -0.764325	 0.341351	 -0.563112	 -0.69016	 0.331564	 -0.534773	 -0.615971	 0.321785	 -0.506448	 -0.541776	 0.311991	 -0.478123	 -0.467583	 0.302201	 -0.449848	 -0.39337	 0.292417	 -0.421602	 -0.319145	 0.282647	 -0.393358	 -0.244917	 0.272864	 -0.36515	 -0.170678	 1.57052	 1.57164	 1.57288	 1.57409	 1.57526	 1.57642	 1.57758	 1.57872	 1.57983	 1.58092	 
26.76	 0.37058	 -0.648595	 -0.913665	 0.360997	 -0.620222	 -0.839463	 0.351084	 -0.591765	 -0.765336	 0.341209	 -0.563342	 -0.691191	 0.331368	 -0.53497	 -0.617023	 0.32153	 -0.506613	 -0.542847	 0.311665	 -0.478252	 -0.468678	 0.301809	 -0.449939	 -0.394488	 0.291972	 -0.42166	 -0.320283	 0.282141	 -0.39338	 -0.246078	 0.272293	 -0.365136	 -0.171861	 1.53958	 1.54077	 1.54202	 1.54326	 1.54445	 1.54564	 1.54681	 1.54794	 1.54905	 1.55015	 
26.77	 0.370896	 -0.648745	 -0.914641	 0.360926	 -0.620539	 -0.840427	 0.350981	 -0.592031	 -0.766324	 0.341035	 -0.563586	 -0.692198	 0.331117	 -0.535178	 -0.618054	 0.321198	 -0.506785	 -0.543903	 0.311265	 -0.478397	 -0.469754	 0.301344	 -0.450054	 -0.395585	 0.291434	 -0.421737	 -0.321404	 0.28152	 -0.393418	 -0.247225	 0.271611	 -0.365144	 -0.173029	 1.50935	 1.51062	 1.51188	 1.51313	 1.51435	 1.51556	 1.51674	 1.51786	 1.51897	 1.52008	 
26.78	 0.37116	 -0.649272	 -0.915448	 0.360835	 -0.620785	 -0.84139	 0.350848	 -0.592292	 -0.767288	 0.34083	 -0.56382	 -0.693182	 0.330819	 -0.535375	 -0.619065	 0.320801	 -0.506947	 -0.544942	 0.310798	 -0.478538	 -0.47081	 0.300813	 -0.450172	 -0.396659	 0.29081	 -0.42182	 -0.322505	 0.280796	 -0.393467	 -0.248352	 0.270824	 -0.365171	 -0.174173	 1.47998	 1.48123	 1.48251	 1.48376	 1.48498	 1.48619	 1.48737	 1.48849	 1.48959	 1.49069	 
26.79	 0.370982	 -0.649837	 -0.916269	 0.360794	 -0.621015	 -0.842322	 0.350681	 -0.592538	 -0.768231	 0.340587	 -0.564034	 -0.694148	 0.330481	 -0.535556	 -0.620056	 0.32036	 -0.507101	 -0.545958	 0.310272	 -0.478672	 -0.471846	 0.300209	 -0.450282	 -0.397715	 0.290108	 -0.421904	 -0.323584	 0.279992	 -0.393532	 -0.249453	 0.269941	 -0.365215	 -0.175293	 1.45151	 1.45271	 1.45398	 1.45522	 1.45643	 1.45761	 1.45878	 1.4599	 1.46099	 1.46206	 
26.8	 0.370705	 -0.649975	 -0.917239	 0.360763	 -0.621305	 -0.8432	 0.350492	 -0.592772	 -0.769153	 0.340299	 -0.564237	 -0.695095	 0.330105	 -0.535734	 -0.621026	 0.319888	 -0.507264	 -0.546947	 0.309691	 -0.47881	 -0.47286	 0.299527	 -0.450389	 -0.398755	 0.289332	 -0.421996	 -0.324643	 0.27912	 -0.393617	 -0.250529	 0.268964	 -0.365273	 -0.176393	 1.42379	 1.42497	 1.4262	 1.42742	 1.4286	 1.42974	 1.43088	 1.432	 1.43307	 1.43412	 
26.81	 0.370881	 -0.649966	 -0.918184	 0.360658	 -0.62162	 -0.844059	 0.350292	 -0.593013	 -0.770054	 0.339972	 -0.564454	 -0.696024	 0.329687	 -0.535929	 -0.621976	 0.319376	 -0.507448	 -0.547915	 0.309056	 -0.478966	 -0.473855	 0.298771	 -0.450513	 -0.39978	 0.28848	 -0.422106	 -0.325687	 0.278174	 -0.39372	 -0.251588	 0.267893	 -0.365346	 -0.177482	 1.39657	 1.39777	 1.39893	 1.4001	 1.40124	 1.40235	 1.40344	 1.40453	 1.40558	 1.40661	 
26.82	 0.371206	 -0.650405	 -0.918925	 0.360503	 -0.621876	 -0.844938	 0.350071	 -0.593277	 -0.77094	 0.339624	 -0.564696	 -0.696937	 0.329225	 -0.536146	 -0.622914	 0.318802	 -0.507646	 -0.548877	 0.308363	 -0.479146	 -0.474841	 0.297955	 -0.450667	 -0.400793	 0.287546	 -0.422236	 -0.326726	 0.27713	 -0.393831	 -0.25265	 0.266724	 -0.365433	 -0.178571	 1.36969	 1.37079	 1.37189	 1.37298	 1.37408	 1.37514	 1.37619	 1.37723	 1.37825	 1.37927	 
26.83	 0.37102	 -0.651019	 -0.919667	 0.360378	 -0.622109	 -0.84582	 0.349815	 -0.593549	 -0.771825	 0.339257	 -0.564952	 -0.697844	 0.328711	 -0.536375	 -0.623854	 0.318153	 -0.507847	 -0.549846	 0.307606	 -0.479336	 -0.47583	 0.297077	 -0.450842	 -0.401805	 0.286528	 -0.422381	 -0.32777	 0.275981	 -0.393945	 -0.253725	 0.265454	 -0.365531	 -0.179669	 1.34282	 1.34385	 1.34491	 1.34595	 1.347	 1.34803	 1.34903	 1.35004	 1.35103	 1.35203	 
26.84	 0.370691	 -0.651134	 -0.920622	 0.36025	 -0.622409	 -0.846674	 0.349529	 -0.593804	 -0.77272	 0.338848	 -0.565196	 -0.698761	 0.328145	 -0.536599	 -0.624801	 0.317449	 -0.508046	 -0.550823	 0.306783	 -0.479518	 -0.476831	 0.296119	 -0.451011	 -0.402831	 0.285424	 -0.422527	 -0.328826	 0.274742	 -0.394064	 -0.254811	 0.264085	 -0.365638	 -0.180779	 1.31609	 1.31712	 1.31816	 1.31918	 1.32021	 1.32121	 1.3222	 1.3232	 1.32417	 1.32514	 
26.85	 0.370924	 -0.651137	 -0.921531	 0.360052	 -0.622724	 -0.847525	 0.349225	 -0.594043	 -0.773616	 0.33838	 -0.565413	 -0.69969	 0.327533	 -0.536808	 -0.625754	 0.316708	 -0.508239	 -0.551802	 0.305893	 -0.479683	 -0.477843	 0.295068	 -0.451159	 -0.403873	 0.28424	 -0.422666	 -0.329891	 0.273434	 -0.394187	 -0.255901	 0.26262	 -0.365744	 -0.181898	 1.28959	 1.2907	 1.29174	 1.2928	 1.29383	 1.29482	 1.29582	 1.29682	 1.29779	 1.29875	 
26.86	 0.371143	 -0.651697	 -0.922205	 0.359848	 -0.622957	 -0.848389	 0.348892	 -0.594278	 -0.774499	 0.33787	 -0.565614	 -0.700613	 0.326882	 -0.537004	 -0.6267	 0.315924	 -0.508418	 -0.552774	 0.30494	 -0.479834	 -0.478851	 0.293949	 -0.451294	 -0.404912	 0.282989	 -0.422793	 -0.330953	 0.272049	 -0.394299	 -0.256989	 0.261071	 -0.365841	 -0.183016	 1.26374	 1.26483	 1.26593	 1.26701	 1.26807	 1.2691	 1.27012	 1.27113	 1.2721	 1.27307	 
26.87	 0.370746	 -0.652155	 -0.922976	 0.359693	 -0.623181	 -0.849216	 0.348525	 -0.594505	 -0.775356	 0.33735	 -0.565822	 -0.701501	 0.326204	 -0.537191	 -0.62762	 0.315079	 -0.508576	 -0.553731	 0.303935	 -0.479976	 -0.479838	 0.292801	 -0.451429	 -0.405923	 0.281682	 -0.422906	 -0.331997	 0.270572	 -0.394386	 -0.258068	 0.25945	 -0.365921	 -0.18412	 1.23893	 1.24007	 1.24125	 1.24239	 1.2435	 1.2446	 1.24567	 1.24669	 1.24768	 1.24868	 
