Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
12.27	 0.381	 0.678	 -0.99	 0.379028	 0.673048	 -0.977205	 0.376517	 0.668216	 -0.964459	 0.373876	 0.663418	 -0.951725	 0.371735	 0.658507	 -0.938943	 0.369848	 0.653532	 -0.926142	 1.14047	 1.14038	 1.14059	 1.14033	 1.14062	 
12.28	 0.381	 0.678	 -0.99	 0.378604	 0.673422	 -0.977204	 0.376372	 0.668349	 -0.964567	 0.374184	 0.663147	 -0.951972	 0.371839	 0.658411	 -0.939225	 0.369414	 0.653924	 -0.926401	 1.13119	 1.1311	 1.13133	 1.13106	 1.13137	 
12.29	 0.381	 0.678	 -0.99	 0.37846	 0.672953	 -0.977464	 0.37629	 0.668262	 -0.964723	 0.374217	 0.663656	 -0.951934	 0.371801	 0.658718	 -0.939332	 0.369204	 0.653616	 -0.926829	 1.12363	 1.12351	 1.12371	 1.12347	 1.12379	 
12.3	 0.381	 0.678	 -0.99	 0.378947	 0.673082	 -0.977368	 0.376373	 0.668317	 -0.964773	 0.373666	 0.66359	 -0.95219	 0.37145	 0.658721	 -0.939567	 0.369493	 0.65378	 -0.926927	 1.1176	 1.11751	 1.11773	 1.11747	 1.11778	 
12.31	 0.381	 0.678	 -0.99	 0.378532	 0.673464	 -0.977331	 0.376228	 0.66843	 -0.96482	 0.373958	 0.663271	 -0.952353	 0.371535	 0.658576	 -0.939734	 0.369042	 0.654128	 -0.927038	 1.11314	 1.11306	 1.11326	 1.11301	 1.11332	 
12.32	 0.381	 0.678	 -0.99	 0.378389	 0.672983	 -0.977564	 0.376138	 0.668319	 -0.964922	 0.373977	 0.663747	 -0.95223	 0.37148	 0.65884	 -0.939727	 0.36881	 0.653759	 -0.927328	 1.11023	 1.11012	 1.11032	 1.11009	 1.11041	 
12.33	 0.381	 0.678	 -0.99	 0.378864	 0.673118	 -0.97743	 0.376203	 0.668357	 -0.964915	 0.37341	 0.663634	 -0.952412	 0.371111	 0.658791	 -0.939856	 0.36907	 0.653878	 -0.927281	 1.10884	 1.10875	 1.10897	 1.10872	 1.10904	 
12.34	 0.381	 0.678	 -0.99	 0.378428	 0.673468	 -0.977379	 0.376041	 0.668445	 -0.964909	 0.373703	 0.6633	 -0.952479	 0.371187	 0.65861	 -0.939905	 0.36858	 0.654156	 -0.927262	 1.10907	 1.10898	 1.10919	 1.10895	 1.10926	 
12.35	 0.381	 0.678	 -0.99	 0.378316	 0.672967	 -0.977581	 0.375956	 0.668309	 -0.964952	 0.373683	 0.663745	 -0.952272	 0.371102	 0.658829	 -0.939785	 0.368352	 0.653731	 -0.927406	 1.11087	 1.11077	 1.11098	 1.11077	 1.1111	 
12.36	 0.381	 0.678	 -0.99	 0.378771	 0.673114	 -0.97741	 0.376011	 0.668331	 -0.964885	 0.37312	 0.663575	 -0.952379	 0.370723	 0.658722	 -0.939808	 0.368579	 0.653821	 -0.927207	 1.11418	 1.1141	 1.1143	 1.11407	 1.11438	 
12.37	 0.381	 0.678	 -0.99	 0.378316	 0.673436	 -0.977344	 0.375837	 0.668396	 -0.964828	 0.373407	 0.663232	 -0.952352	 0.370784	 0.658512	 -0.939741	 0.368066	 0.654035	 -0.927061	 1.11886	 1.11878	 1.11899	 1.11875	 1.11907	 
12.38	 0.381	 0.678	 -0.99	 0.378212	 0.672933	 -0.977517	 0.375749	 0.668245	 -0.96482	 0.373367	 0.663647	 -0.952074	 0.370681	 0.658696	 -0.939523	 0.367837	 0.653569	 -0.927076	 1.12477	 1.12467	 1.12486	 1.12465	 1.12496	 
12.39	 0.381	 0.678	 -0.99	 0.378656	 0.673066	 -0.977323	 0.375797	 0.668248	 -0.964709	 0.372804	 0.663461	 -0.952112	 0.370296	 0.658567	 -0.939452	 0.368048	 0.653613	 -0.926764	 1.13173	 1.13164	 1.13184	 1.1316	 1.13192	 
12.4	 0.381	 0.678	 -0.99	 0.378224	 0.673396	 -0.977229	 0.375621	 0.668303	 -0.96461	 0.373057	 0.66309	 -0.95203	 0.370335	 0.658332	 -0.939305	 0.36754	 0.65381	 -0.926508	 1.13972	 1.13964	 1.13982	 1.13959	 1.13989	 
12.41	 0.381	 0.678	 -0.99	 0.378073	 0.672914	 -0.977383	 0.375514	 0.668151	 -0.964561	 0.373051	 0.663474	 -0.951688	 0.370244	 0.65849	 -0.939004	 0.367254	 0.653344	 -0.926425	 1.14874	 1.14863	 1.14882	 1.14861	 1.14893	 
12.42	 0.381	 0.678	 -0.99	 0.37853	 0.672966	 -0.977192	 0.375562	 0.66813	 -0.964414	 0.372473	 0.663349	 -0.951643	 0.369846	 0.658381	 -0.938841	 0.367454	 0.65331	 -0.926031	 1.15883	 1.15875	 1.15894	 1.15872	 1.15903	 
12.43	 0.381	 0.678	 -0.99	 0.378181	 0.673344	 -0.977041	 0.375402	 0.668191	 -0.964263	 0.372635	 0.662912	 -0.951532	 0.369826	 0.658098	 -0.93863	 0.366995	 0.653529	 -0.92564	 1.17011	 1.17003	 1.17022	 1.17	 1.17031	 
12.44	 0.381	 0.678	 -0.99	 0.377898	 0.672924	 -0.977174	 0.375255	 0.668046	 -0.964171	 0.372729	 0.663211	 -0.951127	 0.369774	 0.65819	 -0.938246	 0.366592	 0.653082	 -0.925451	 1.18262	 1.18252	 1.18271	 1.18252	 1.18284	 
12.45	 0.381	 0.678	 -0.99	 0.37834	 0.672803	 -0.977025	 0.375294	 0.667963	 -0.963996	 0.372149	 0.663211	 -0.950958	 0.369367	 0.658122	 -0.937966	 0.366775	 0.652862	 -0.925	 1.19635	 1.19627	 1.19647	 1.19627	 1.19658	 
12.46	 0.381	 0.678	 -0.99	 0.378187	 0.673226	 -0.976788	 0.375184	 0.668009	 -0.963788	 0.372126	 0.662681	 -0.950844	 0.369246	 0.657767	 -0.937698	 0.366469	 0.653067	 -0.924451	 1.21132	 1.21125	 1.21144	 1.21123	 1.21154	 
12.47	 0.381	 0.678	 -0.99	 0.37774	 0.672983	 -0.976865	 0.374993	 0.667884	 -0.963646	 0.372372	 0.662766	 -0.950406	 0.36927	 0.65772	 -0.937245	 0.365921	 0.652713	 -0.924127	 1.22749	 1.22741	 1.2276	 1.22742	 1.22772	 
12.48	 0.381	 0.678	 -0.99	 0.378045	 0.67262	 -0.976811	 0.374988	 0.667725	 -0.963458	 0.371911	 0.662955	 -0.950063	 0.368927	 0.657725	 -0.93682	 0.365985	 0.652257	 -0.923662	 1.24487	 1.24479	 1.24499	 1.24481	 1.24513	 
12.49	 0.381	 0.678	 -0.99	 0.378212	 0.672953	 -0.976511	 0.374954	 0.667738	 -0.963192	 0.371582	 0.662482	 -0.949916	 0.368645	 0.657383	 -0.936479	 0.365931	 0.652364	 -0.922962	 1.26349	 1.26343	 1.26361	 1.26343	 1.26373	 
12.5	 0.381	 0.678	 -0.99	 0.377729	 0.673053	 -0.976439	 0.374758	 0.667692	 -0.962968	 0.371859	 0.662222	 -0.949523	 0.368675	 0.657142	 -0.935992	 0.365349	 0.65227	 -0.922415	 1.28336	 1.28329	 1.28348	 1.2833	 1.28362	 
12.51	 0.381	 0.678	 -0.99	 0.377648	 0.67259	 -0.976484	 0.374658	 0.667499	 -0.962762	 0.371754	 0.662484	 -0.948991	 0.368512	 0.657169	 -0.935412	 0.3651	 0.651706	 -0.92193	 1.30442	 1.30435	 1.30453	 1.30437	 1.30468	 
12.52	 0.381	 0.678	 -0.99	 0.378035	 0.672539	 -0.976255	 0.374672	 0.667403	 -0.962477	 0.37121	 0.662353	 -0.94869	 0.368125	 0.656995	 -0.934932	 0.365233	 0.651472	 -0.921194	 1.32649	 1.32642	 1.3266	 1.32643	 1.32674	 
12.53	 0.381	 0.678	 -0.99	 0.377923	 0.672899	 -0.975979	 0.374566	 0.66741	 -0.96217	 0.371143	 0.66183	 -0.948414	 0.367982	 0.65661	 -0.934456	 0.364954	 0.651569	 -0.920401	 1.34928	 1.34921	 1.34937	 1.34919	 1.34948	 
12.54	 0.381	 0.678	 -0.99	 0.377474	 0.672791	 -0.975958	 0.374379	 0.667302	 -0.961922	 0.371394	 0.661739	 -0.94789	 0.368003	 0.656439	 -0.93385	 0.364403	 0.651281	 -0.919806	 1.37241	 1.37232	 1.37247	 1.37228	 1.37258	 
12.55	 0.381	 0.678	 -0.99	 0.377527	 0.672356	 -0.975946	 0.374316	 0.667109	 -0.961678	 0.371171	 0.661956	 -0.94736	 0.367782	 0.65643	 -0.933239	 0.364268	 0.650724	 -0.919219	 1.3955	 1.39541	 1.39555	 1.39536	 1.39563	 
12.56	 0.381	 0.678	 -0.99	 0.37787	 0.672364	 -0.975697	 0.374325	 0.667024	 -0.961379	 0.370675	 0.66176	 -0.947057	 0.367421	 0.656218	 -0.932747	 0.364369	 0.650531	 -0.918447	 1.41833	 1.41824	 1.41837	 1.41817	 1.41845	 
12.57	 0.381	 0.678	 -0.99	 0.377765	 0.672691	 -0.975435	 0.374224	 0.66702	 -0.961079	 0.370608	 0.661268	 -0.946773	 0.36728	 0.655852	 -0.93227	 0.3641	 0.650599	 -0.917671	 1.44089	 1.4408	 1.44093	 1.44072	 1.44099	 
12.58	 0.381	 0.678	 -0.99	 0.377348	 0.672646	 -0.975388	 0.374052	 0.666929	 -0.96083	 0.370845	 0.661121	 -0.946287	 0.3673	 0.655654	 -0.931692	 0.363585	 0.650362	 -0.917072	 1.46336	 1.46327	 1.46341	 1.46321	 1.46349	 
12.59	 0.381	 0.678	 -0.99	 0.377289	 0.672241	 -0.975392	 0.373975	 0.666746	 -0.96059	 0.370757	 0.661308	 -0.945743	 0.367163	 0.655624	 -0.931078	 0.36338	 0.649826	 -0.916503	 1.48614	 1.48606	 1.4862	 1.48603	 1.48631	 
12.6	 0.381	 0.678	 -0.99	 0.377609	 0.672086	 -0.975206	 0.373995	 0.666616	 -0.960295	 0.370321	 0.661257	 -0.945357	 0.366855	 0.655478	 -0.930527	 0.363496	 0.649486	 -0.915756	 1.50967	 1.5096	 1.50976	 1.5096	 1.50989	 
12.61	 0.381	 0.678	 -0.99	 0.377726	 0.672332	 -0.974907	 0.373963	 0.666583	 -0.959959	 0.37008	 0.660821	 -0.945047	 0.36665	 0.655132	 -0.929996	 0.363447	 0.649473	 -0.914883	 1.53434	 1.53427	 1.53444	 1.5343	 1.53458	 
12.62	 0.381	 0.678	 -0.99	 0.377422	 0.672505	 -0.974726	 0.373831	 0.666535	 -0.959635	 0.370234	 0.660446	 -0.944591	 0.366642	 0.654806	 -0.929374	 0.363056	 0.649394	 -0.91407	 1.56029	 1.56023	 1.56041	 1.56027	 1.56057	 
12.63	 0.381	 0.678	 -0.99	 0.377111	 0.672285	 -0.974687	 0.373698	 0.666386	 -0.959332	 0.370392	 0.660437	 -0.943971	 0.366636	 0.654661	 -0.928648	 0.362665	 0.64898	 -0.913343	 1.5874	 1.58735	 1.58752	 1.58739	 1.58767	 
12.64	 0.381	 0.678	 -0.99	 0.377175	 0.671924	 -0.974609	 0.373653	 0.666197	 -0.959013	 0.370202	 0.660558	 -0.943368	 0.366464	 0.654584	 -0.927916	 0.362582	 0.648444	 -0.912563	 1.61525	 1.61519	 1.61535	 1.61521	 1.61549	 
12.65	 0.381	 0.678	 -0.99	 0.377462	 0.671823	 -0.974378	 0.373664	 0.666075	 -0.958654	 0.369808	 0.660432	 -0.942905	 0.366191	 0.654384	 -0.927251	 0.362685	 0.648133	 -0.91165	 1.64321	 1.64315	 1.64329	 1.64312	 1.64339	 
12.66	 0.381	 0.678	 -0.99	 0.377566	 0.672023	 -0.97408	 0.373639	 0.66603	 -0.958282	 0.369589	 0.660034	 -0.942515	 0.366001	 0.654054	 -0.926631	 0.362645	 0.648082	 -0.910692	 1.67066	 1.67058	 1.67069	 1.6705	 1.67076	 
12.67	 0.381	 0.678	 -0.99	 0.377348	 0.672214	 -0.973869	 0.373536	 0.665987	 -0.957942	 0.369678	 0.659659	 -0.942064	 0.365971	 0.653745	 -0.925994	 0.362345	 0.64803	 -0.909832	 1.69712	 1.69701	 1.6971	 1.6969	 1.69715	 
12.68	 0.381	 0.678	 -0.99	 0.377037	 0.67213	 -0.973792	 0.37341	 0.665885	 -0.957646	 0.369866	 0.659552	 -0.941516	 0.366001	 0.653571	 -0.925326	 0.361978	 0.647765	 -0.909109	 1.72236	 1.72225	 1.72233	 1.72212	 1.72237	 
12.69	 0.381	 0.678	 -0.99	 0.376929	 0.671828	 -0.973757	 0.373344	 0.665735	 -0.957371	 0.369874	 0.659655	 -0.940954	 0.36595	 0.653504	 -0.924669	 0.361802	 0.647328	 -0.908447	 1.74649	 1.74639	 1.74648	 1.74627	 1.7465	 
12.7	 0.381	 0.678	 -0.99	 0.3771	 0.671576	 -0.973644	 0.373354	 0.665593	 -0.957086	 0.369645	 0.659716	 -0.940481	 0.365793	 0.653424	 -0.924065	 0.361868	 0.646927	 -0.907743	 1.76981	 1.76972	 1.76982	 1.76961	 1.76985	 
12.71	 0.381	 0.678	 -0.99	 0.377357	 0.671559	 -0.973427	 0.373393	 0.66551	 -0.95678	 0.369358	 0.659556	 -0.940115	 0.365618	 0.65323	 -0.92352	 0.362017	 0.646722	 -0.906963	 1.79266	 1.79258	 1.79268	 1.79249	 1.79274	 
12.72	 0.381	 0.678	 -0.99	 0.377449	 0.671737	 -0.973177	 0.373401	 0.665474	 -0.956466	 0.369231	 0.659211	 -0.939785	 0.365527	 0.652946	 -0.922997	 0.362053	 0.646683	 -0.906156	 1.8153	 1.81521	 1.81532	 1.81515	 1.8154	 
12.73	 0.381	 0.678	 -0.99	 0.377304	 0.671912	 -0.972983	 0.37335	 0.665433	 -0.95617	 0.369332	 0.658868	 -0.939406	 0.365558	 0.652669	 -0.922447	 0.361911	 0.646641	 -0.905398	 1.83778	 1.8377	 1.83779	 1.83763	 1.83788	 
12.74	 0.381	 0.678	 -0.99	 0.377047	 0.671906	 -0.972885	 0.373272	 0.665354	 -0.955899	 0.369546	 0.658696	 -0.938944	 0.365657	 0.652471	 -0.921862	 0.361687	 0.646456	 -0.904722	 1.85996	 1.85987	 1.85996	 1.85979	 1.86004	 
12.75	 0.381	 0.678	 -0.99	 0.376874	 0.671706	 -0.972843	 0.373229	 0.665232	 -0.955645	 0.369698	 0.658712	 -0.93844	 0.365724	 0.652364	 -0.921268	 0.36154	 0.646107	 -0.904111	 1.88153	 1.88144	 1.88153	 1.88134	 1.88157	 
12.76	 0.381	 0.678	 -0.99	 0.376906	 0.671441	 -0.972786	 0.37324	 0.665095	 -0.955397	 0.369678	 0.6588	 -0.937967	 0.365718	 0.6523	 -0.920701	 0.361564	 0.645703	 -0.903516	 1.90219	 1.9021	 1.90219	 1.90198	 1.90221	 
12.77	 0.381	 0.678	 -0.99	 0.377102	 0.67126	 -0.972669	 0.373293	 0.664986	 -0.955146	 0.369513	 0.658816	 -0.937578	 0.365651	 0.652205	 -0.920191	 0.361742	 0.64539	 -0.902893	 1.92173	 1.92164	 1.92172	 1.92151	 1.92174	 
12.78	 0.381	 0.678	 -0.99	 0.377326	 0.671257	 -0.97249	 0.37336	 0.66492	 -0.954893	 0.369327	 0.658677	 -0.937276	 0.365576	 0.65205	 -0.91974	 0.361959	 0.645239	 -0.902244	 1.94009	 1.93999	 1.94007	 1.93986	 1.94009	 
12.79	 0.381	 0.678	 -0.99	 0.377452	 0.671399	 -0.972286	 0.373406	 0.664892	 -0.954646	 0.369248	 0.658413	 -0.93702	 0.36556	 0.651842	 -0.919326	 0.362091	 0.64522	 -0.901604	 1.95737	 1.95726	 1.95733	 1.95712	 1.95735	 
12.8	 0.381	 0.678	 -0.99	 0.377409	 0.671569	 -0.972116	 0.37342	 0.664879	 -0.954413	 0.369336	 0.658127	 -0.936755	 0.365628	 0.651623	 -0.918923	 0.362102	 0.645238	 -0.90101	 1.97374	 1.97363	 1.9737	 1.9735	 1.97373	 
12.81	 0.381	 0.678	 -0.99	 0.377238	 0.671658	 -0.972008	 0.373405	 0.664843	 -0.954205	 0.369553	 0.657925	 -0.936447	 0.365771	 0.651451	 -0.918508	 0.362029	 0.645184	 -0.900485	 1.98941	 1.9893	 1.98938	 1.98919	 1.98942	 
12.82	 0.381	 0.678	 -0.99	 0.377059	 0.671598	 -0.97196	 0.373397	 0.66478	 -0.954015	 0.369801	 0.657865	 -0.936093	 0.365936	 0.651344	 -0.91808	 0.361944	 0.645012	 -0.900026	 2.0045	 2.00441	 2.0045	 2.00431	 2.00454	 
12.83	 0.381	 0.678	 -0.99	 0.376969	 0.671418	 -0.971941	 0.373423	 0.664691	 -0.953834	 0.369978	 0.657926	 -0.935721	 0.366064	 0.651299	 -0.917654	 0.361939	 0.644745	 -0.899606	 2.01905	 2.01898	 2.01907	 2.01887	 2.0191	 
12.84	 0.381	 0.678	 -0.99	 0.377015	 0.671202	 -0.971911	 0.37347	 0.664593	 -0.953661	 0.370021	 0.658029	 -0.935377	 0.366145	 0.651282	 -0.917246	 0.36207	 0.64445	 -0.89919	 2.03296	 2.03289	 2.03299	 2.03278	 2.033	 
12.85	 0.381	 0.678	 -0.99	 0.377174	 0.671037	 -0.971845	 0.373538	 0.664513	 -0.95349	 0.369949	 0.658084	 -0.935091	 0.366183	 0.651243	 -0.916879	 0.362326	 0.644216	 -0.898756	 2.04608	 2.046	 2.04609	 2.04587	 2.04607	 
12.86	 0.381	 0.678	 -0.99	 0.377388	 0.670994	 -0.971731	 0.37363	 0.664457	 -0.953319	 0.369843	 0.658033	 -0.934872	 0.366204	 0.651165	 -0.916558	 0.362629	 0.644085	 -0.898311	 2.05821	 2.05811	 2.05819	 2.05797	 2.05818	 
12.87	 0.381	 0.678	 -0.99	 0.377576	 0.671074	 -0.971586	 0.373727	 0.66444	 -0.953149	 0.369787	 0.657877	 -0.934705	 0.366252	 0.651037	 -0.916282	 0.362897	 0.644063	 -0.897873	 2.06923	 2.06913	 2.06919	 2.06897	 2.06918	 
12.88	 0.381	 0.678	 -0.99	 0.377653	 0.671228	 -0.971444	 0.373805	 0.664446	 -0.952991	 0.36984	 0.657661	 -0.934562	 0.366352	 0.650886	 -0.916036	 0.363093	 0.644115	 -0.897465	 2.0791	 2.07898	 2.07904	 2.07882	 2.07904	 
12.89	 0.381	 0.678	 -0.99	 0.37761	 0.671381	 -0.971335	 0.37385	 0.66445	 -0.952856	 0.370009	 0.657455	 -0.934418	 0.36652	 0.650753	 -0.915803	 0.363198	 0.64418	 -0.89711	 2.08784	 2.08771	 2.08777	 2.08756	 2.08777	 
12.9	 0.381	 0.678	 -0.99	 0.377483	 0.671458	 -0.971277	 0.373884	 0.664447	 -0.952742	 0.370268	 0.657327	 -0.934251	 0.366732	 0.650655	 -0.91558	 0.363238	 0.644195	 -0.896825	 2.09548	 2.09536	 2.09542	 2.0952	 2.09541	 
12.91	 0.381	 0.678	 -0.99	 0.377343	 0.671435	 -0.971266	 0.373924	 0.664421	 -0.95265	 0.370554	 0.657306	 -0.934064	 0.36696	 0.650614	 -0.915364	 0.363271	 0.644119	 -0.896612	 2.10206	 2.10195	 2.10202	 2.10179	 2.10198	 
12.92	 0.381	 0.678	 -0.99	 0.377261	 0.671308	 -0.971288	 0.373977	 0.664377	 -0.952578	 0.370796	 0.657387	 -0.933872	 0.36718	 0.650623	 -0.915163	 0.36336	 0.64397	 -0.896454	 2.10755	 2.10745	 2.10753	 2.10728	 2.10748	 
12.93	 0.381	 0.678	 -0.99	 0.377278	 0.67113	 -0.971318	 0.374058	 0.664322	 -0.952521	 0.370946	 0.657523	 -0.933702	 0.367355	 0.650666	 -0.914992	 0.363547	 0.643789	 -0.89633	 2.11191	 2.11182	 2.11189	 2.11164	 2.11182	 
12.94	 0.381	 0.678	 -0.99	 0.377405	 0.67097	 -0.97133	 0.374156	 0.664274	 -0.952476	 0.370989	 0.657655	 -0.93358	 0.367491	 0.650716	 -0.91486	 0.363834	 0.64363	 -0.896225	 2.11503	 2.11494	 2.11501	 2.11475	 2.11494	 
12.95	 0.381	 0.678	 -0.99	 0.377602	 0.670882	 -0.971314	 0.37427	 0.66425	 -0.952439	 0.37096	 0.657724	 -0.933522	 0.367594	 0.65074	 -0.914782	 0.364195	 0.643548	 -0.896125	 2.11687	 2.11676	 2.11683	 2.11657	 2.11676	 
12.96	 0.381	 0.678	 -0.99	 0.37782	 0.670905	 -0.971263	 0.374396	 0.66425	 -0.952409	 0.370923	 0.657699	 -0.933526	 0.367691	 0.65073	 -0.914754	 0.364564	 0.643559	 -0.896037	 2.11738	 2.11727	 2.11733	 2.11707	 2.11727	 
12.97	 0.381	 0.678	 -0.99	 0.377995	 0.671024	 -0.971195	 0.37452	 0.664281	 -0.952387	 0.370944	 0.657591	 -0.933578	 0.367812	 0.650678	 -0.914773	 0.364883	 0.643662	 -0.895972	 2.11663	 2.11651	 2.11656	 2.11631	 2.1165	 
12.98	 0.381	 0.678	 -0.99	 0.378061	 0.671198	 -0.971135	 0.37462	 0.664326	 -0.952381	 0.371061	 0.65744	 -0.933654	 0.367981	 0.650617	 -0.914821	 0.36513	 0.643821	 -0.89594	 2.11469	 2.11455	 2.11461	 2.11436	 2.11457	 
12.99	 0.381	 0.678	 -0.99	 0.378016	 0.67136	 -0.971106	 0.374685	 0.664372	 -0.952396	 0.37128	 0.65731	 -0.933728	 0.368208	 0.650575	 -0.914883	 0.365288	 0.643986	 -0.895962	 2.11165	 2.11151	 2.11157	 2.11133	 2.11153	 
13	 0.381	 0.678	 -0.99	 0.377898	 0.671448	 -0.971123	 0.374745	 0.664411	 -0.95243	 0.371579	 0.657261	 -0.933782	 0.368462	 0.650572	 -0.914957	 0.365375	 0.644101	 -0.89605	 2.10756	 2.10742	 2.10749	 2.10724	 2.10744	 
13.01	 0.381	 0.678	 -0.99	 0.377771	 0.671435	 -0.971184	 0.374806	 0.664427	 -0.952487	 0.371894	 0.65732	 -0.933817	 0.368726	 0.650627	 -0.915039	 0.365448	 0.644128	 -0.89621	 2.10244	 2.10232	 2.10239	 2.10212	 2.10231	 
13.02	 0.381	 0.678	 -0.99	 0.377696	 0.671317	 -0.971283	 0.37487	 0.664424	 -0.952564	 0.372152	 0.657479	 -0.933849	 0.368975	 0.650729	 -0.915135	 0.365585	 0.644081	 -0.896422	 2.09628	 2.09617	 2.09624	 2.09596	 2.09615	 
13.03	 0.381	 0.678	 -0.99	 0.377726	 0.671151	 -0.971389	 0.374958	 0.664409	 -0.952657	 0.372304	 0.657689	 -0.933901	 0.369173	 0.650867	 -0.915257	 0.365823	 0.644002	 -0.896667	 2.08908	 2.08898	 2.08905	 2.08877	 2.08894	 
13.04	 0.381	 0.678	 -0.99	 0.377882	 0.671012	 -0.971472	 0.375072	 0.664406	 -0.952757	 0.372341	 0.657887	 -0.933998	 0.369318	 0.651004	 -0.915417	 0.366151	 0.643953	 -0.896923	 2.08086	 2.08075	 2.08084	 2.08054	 2.08073	 
13.05	 0.381	 0.678	 -0.99	 0.378111	 0.670966	 -0.971518	 0.375208	 0.664432	 -0.952856	 0.372304	 0.658008	 -0.934156	 0.369419	 0.651109	 -0.915625	 0.366539	 0.643994	 -0.897173	 2.07164	 2.07153	 2.0716	 2.07132	 2.07151	 
13.06	 0.381	 0.678	 -0.99	 0.378342	 0.671049	 -0.971525	 0.375341	 0.664486	 -0.952961	 0.372266	 0.658016	 -0.934376	 0.369517	 0.651174	 -0.915876	 0.366917	 0.644151	 -0.89742	 2.0614	 2.06128	 2.06136	 2.06108	 2.06128	 
13.07	 0.381	 0.678	 -0.99	 0.378488	 0.671232	 -0.971516	 0.375456	 0.664571	 -0.953072	 0.372306	 0.657935	 -0.934639	 0.369647	 0.651197	 -0.916167	 0.367216	 0.644409	 -0.897681	 2.05011	 2.04997	 2.05003	 2.04975	 2.04995	 
13.08	 0.381	 0.678	 -0.99	 0.378492	 0.671453	 -0.971524	 0.375537	 0.664667	 -0.953202	 0.372473	 0.65783	 -0.934916	 0.369833	 0.651216	 -0.916485	 0.3674	 0.644704	 -0.897988	 2.03762	 2.03747	 2.03753	 2.03725	 2.03745	 
13.09	 0.381	 0.678	 -0.99	 0.378372	 0.671614	 -0.971581	 0.375582	 0.664756	 -0.953358	 0.372755	 0.657792	 -0.93518	 0.370078	 0.651274	 -0.916817	 0.367473	 0.644961	 -0.898371	 2.02385	 2.0237	 2.02375	 2.02346	 2.02366	 
13.1	 0.381	 0.678	 -0.99	 0.378201	 0.671642	 -0.971703	 0.375619	 0.664821	 -0.953542	 0.373083	 0.657889	 -0.935416	 0.370336	 0.651398	 -0.917161	 0.367497	 0.645121	 -0.898843	 2.00874	 2.00859	 2.00866	 2.00835	 2.00855	 
13.11	 0.381	 0.678	 -0.99	 0.378093	 0.671538	 -0.971872	 0.37567	 0.664856	 -0.953753	 0.373352	 0.658124	 -0.935639	 0.370567	 0.651596	 -0.917518	 0.367567	 0.645165	 -0.899395	 1.99234	 1.99222	 1.99229	 1.99197	 1.99216	 
13.12	 0.381	 0.678	 -0.99	 0.378132	 0.671358	 -0.972055	 0.375748	 0.664877	 -0.953981	 0.373475	 0.658429	 -0.935881	 0.370733	 0.651826	 -0.917905	 0.367765	 0.645158	 -0.899987	 1.97483	 1.97472	 1.9748	 1.97448	 1.97467	 
13.13	 0.381	 0.678	 -0.99	 0.378324	 0.671226	 -0.972205	 0.37586	 0.664906	 -0.954215	 0.373441	 0.658689	 -0.936182	 0.370822	 0.652042	 -0.918334	 0.368107	 0.645196	 -0.900574	 1.95641	 1.95629	 1.95638	 1.95607	 1.95625	 
13.14	 0.381	 0.678	 -0.99	 0.378598	 0.67125	 -0.972293	 0.375986	 0.664971	 -0.954445	 0.373331	 0.658807	 -0.936562	 0.370874	 0.652196	 -0.918813	 0.368502	 0.645367	 -0.901133	 1.93723	 1.93709	 1.93719	 1.93688	 1.93707	 
13.15	 0.381	 0.678	 -0.99	 0.378802	 0.671446	 -0.972334	 0.376101	 0.665086	 -0.954668	 0.373285	 0.658769	 -0.937003	 0.370943	 0.652274	 -0.919337	 0.368824	 0.645692	 -0.901673	 1.91733	 1.91719	 1.91727	 1.91696	 1.91716	 
13.16	 0.381	 0.678	 -0.99	 0.378815	 0.671726	 -0.972376	 0.37617	 0.665221	 -0.954901	 0.373411	 0.658666	 -0.937462	 0.371086	 0.652328	 -0.919881	 0.368977	 0.64609	 -0.902237	 1.89665	 1.8965	 1.89659	 1.89627	 1.89647	 
13.17	 0.381	 0.678	 -0.99	 0.37864	 0.671919	 -0.972483	 0.376183	 0.665342	 -0.95516	 0.373705	 0.658652	 -0.937883	 0.371313	 0.652429	 -0.920423	 0.368964	 0.646429	 -0.902877	 1.87506	 1.87492	 1.875	 1.87468	 1.87487	 
13.18	 0.381	 0.678	 -0.99	 0.378413	 0.671906	 -0.972678	 0.376183	 0.665423	 -0.95545	 0.374035	 0.658843	 -0.938247	 0.37155	 0.652634	 -0.920954	 0.368907	 0.646612	 -0.903618	 1.85243	 1.85229	 1.85238	 1.85204	 1.85223	 
13.19	 0.381	 0.678	 -0.99	 0.37834	 0.671722	 -0.972923	 0.376216	 0.665464	 -0.955766	 0.374215	 0.659211	 -0.938591	 0.371712	 0.652938	 -0.921491	 0.368969	 0.646658	 -0.904431	 1.82869	 1.82855	 1.82863	 1.82829	 1.82848	 
13.2	 0.381	 0.678	 -0.99	 0.37852	 0.671542	 -0.97314	 0.376302	 0.665513	 -0.956087	 0.374154	 0.659585	 -0.938989	 0.371757	 0.653252	 -0.922072	 0.369231	 0.646725	 -0.905247	 1.80386	 1.80371	 1.8038	 1.80346	 1.80366	 
